,year,boat_type,section_code,race_number,order,team,500m,1000m,1500m,2000m,lane,qualify
15445,2013,m1x,敗復G組,88,,,,,,,6,
15446,2013,m1x,敗復G組,88,,,,,,,6,
15447,2013,m1x,敗復G組,88,,,,,,,6,
15448,2013,m1x,敗復G組,88,,,,,,,6,
15449,2013,m1x,敗復G組,88,,,,,,,6,
15450,2013,m1x,敗復H組,89,,,,,,,6,
15451,2013,m1x,敗復H組,89,,,,,,,6,
15452,2013,m1x,敗復H組,89,,,,,,,6,
15453,2013,m1x,敗復H組,89,,,,,,,6,
15454,2013,m1x,敗復H組,89,,,,,,,6,
15455,2013,m1x,敗復H組,89,,,,,,,6,
15456,2013,m1x,敗復I組,90,,,,,,,6,
15457,2013,m1x,敗復I組,90,,,,,,,6,
15458,2013,m1x,敗復I組,90,,,,,,,6,
15459,2013,m1x,敗復I組,90,,,,,,,6,
15460,2013,m1x,敗復I組,90,,,,,,,6,
15461,2013,m1x,敗復I組,90,,,,,,,6,
15462,2013,m1x,敗復J組,91,,,,,,,6,
15463,2013,m1x,敗復J組,91,,,,,,,6,
15464,2013,m1x,敗復J組,91,,,,,,,6,
15465,2013,m1x,敗復J組,91,,,,,,,6,
15466,2013,m1x,敗復J組,91,,,,,,,6,
15467,2013,m1x,敗復J組,91,,,,,,,6,
15468,2013,m1x,準決A組,149,,,,,,,6,
15469,2013,m1x,準決A組,149,,,,,,,6,
15470,2013,m1x,準決A組,149,,,,,,,6,
15471,2013,m1x,準決A組,149,,,,,,,6,
15472,2013,m1x,準決A組,149,,,,,,,6,
15473,2013,m1x,準決A組,149,,,,,,,6,
15474,2013,m1x,準決B組,150,,,,,,,6,
15475,2013,m1x,準決B組,150,,,,,,,6,
15476,2013,m1x,準決B組,150,,,,,,,6,
15477,2013,m1x,準決B組,150,,,,,,,6,
15478,2013,m1x,準決B組,150,,,,,,,6,
15479,2013,m1x,準決B組,150,,,,,,,6,
15480,2013,m1x,準決C組,151,,,,,,,6,
15481,2013,m1x,準決C組,151,,,,,,,6,
15482,2013,m1x,準決C組,151,,,,,,,6,
15483,2013,m1x,準決C組,151,,,,,,,6,
15484,2013,m1x,準決C組,151,,,,,,,6,
15485,2013,m1x,準決C組,151,,,,,,,6,
15486,2013,m1x,準決D組,152,,,,,,,6,
15487,2013,m1x,準決D組,152,,,,,,,6,
15488,2013,m1x,準決D組,152,,,,,,,6,
15489,2013,m1x,準決D組,152,,,,,,,6,
15490,2013,m1x,準決D組,152,,,,,,,6,
15491,2013,m1x,準決D組,152,,,,,,,6,
15492,2013,m1x,順決,187,,,,,,,6,
15493,2013,m1x,順決,187,,,,,,,6,
15494,2013,m1x,順決,187,,,,,,,6,
15495,2013,m1x,順決,187,,,,,,,6,
15496,2013,m1x,順決,187,,,,,,,6,
15497,2013,m1x,順決,187,,,,,,,6,
15498,2013,m1x,決勝,199,,,,,,,6,
15499,2013,m1x,決勝,199,,,,,,,6,
15500,2013,m1x,決勝,199,,,,,,,6,
15501,2013,m1x,決勝,199,,,,,,,6,
15502,2013,m1x,決勝,199,,,,,,,6,
15503,2013,m1x,決勝,199,,,,,,,6,
15504,2013,w1x,予選A組,7,6,横田 由希(名古屋工業大学),02:33.08,05:08.12,07:46.96,10:24.40,5,
15505,2013,w1x,予選A組,7,6,横田 由希(名古屋工業大学),02:33.08,05:08.12,07:46.96,10:24.40,5,
15506,2013,w1x,予選A組,7,6,横田 由希(名古屋工業大学),02:33.08,05:08.12,07:46.96,10:24.40,5,
15507,2013,w1x,予選A組,7,6,横田 由希(名古屋工業大学),02:33.08,05:08.12,07:46.96,10:24.40,5,
15508,2013,w1x,予選A組,7,6,横田 由希(名古屋工業大学),02:33.08,05:08.12,07:46.96,10:24.40,5,
15509,2013,w1x,予選A組,7,6,横田 由希(名古屋工業大学),02:33.08,05:08.12,07:46.96,10:24.40,5,
15510,2013,w1x,予選B組,8,,,,,,,6,
15511,2013,w1x,予選B組,8,,,,,,,6,
15512,2013,w1x,予選B組,8,,,,,,,6,
15513,2013,w1x,予選B組,8,,,,,,,6,
15514,2013,w1x,予選B組,8,,,,,,,6,
15515,2013,w1x,予選B組,8,,,,,,,6,
15516,2013,w1x,予選C組,9,,,,,,,6,
15517,2013,w1x,予選C組,9,,,,,,,6,
15518,2013,w1x,予選C組,9,,,,,,,6,
15519,2013,w1x,予選C組,9,,,,,,,6,
15520,2013,w1x,予選C組,9,,,,,,,6,
15521,2013,w1x,予選C組,9,,,,,,,6,
15522,2013,w1x,予選D組,10,,,,,,,6,
15523,2013,w1x,予選D組,10,,,,,,,6,
15524,2013,w1x,予選D組,10,,,,,,,6,
15525,2013,w1x,予選D組,10,,,,,,,6,
15526,2013,w1x,予選D組,10,,,,,,,6,
15527,2013,w1x,予選D組,10,,,,,,,6,
15528,2013,w1x,予選E組,11,,,,,,,6,
15529,2013,w1x,予選E組,11,,,,,,,6,
15530,2013,w1x,予選E組,11,,,,,,,6,
15531,2013,w1x,予選E組,11,,,,,,,6,
15532,2013,w1x,予選E組,11,,,,,,,6,
15533,2013,w1x,予選E組,11,,,,,,,6,
15534,2013,w1x,予選F組,12,,,,,,,6,
15535,2013,w1x,予選F組,12,,,,,,,6,
15536,2013,w1x,予選F組,12,,,,,,,6,
15537,2013,w1x,予選F組,12,,,,,,,6,
15538,2013,w1x,予選F組,12,,,,,,,6,
15539,2013,w1x,予選F組,12,,,,,,,6,
15540,2013,w1x,予選G組,13,,,,,,,6,
15541,2013,w1x,予選G組,13,,,,,,,6,
15542,2013,w1x,予選G組,13,,,,,,,6,
15543,2013,w1x,予選G組,13,,,,,,,6,
15544,2013,w1x,予選G組,13,,,,,,,6,
15545,2013,w1x,予選G組,13,,,,,,,6,
15546,2013,w1x,予選H組,14,,,,,,,6,
15547,2013,w1x,予選H組,14,,,,,,,6,
15548,2013,w1x,予選H組,14,,,,,,,6,
15549,2013,w1x,予選H組,14,,,,,,,6,
15550,2013,w1x,予選H組,14,,,,,,,6,
15551,2013,w1x,予選H組,14,,,,,,,6,
15552,2013,w1x,敗復A組,74,,,,,,,6,
15553,2013,w1x,敗復A組,74,,,,,,,6,
15554,2013,w1x,敗復A組,74,,,,,,,6,
15555,2013,w1x,敗復A組,74,,,,,,,6,
15556,2013,w1x,敗復A組,74,,,,,,,6,
15557,2013,w1x,敗復A組,74,,,,,,,6,
15558,2013,w1x,敗復B組,75,,,,,,,6,
15559,2013,w1x,敗復B組,75,,,,,,,6,
15560,2013,w1x,敗復B組,75,,,,,,,6,
15561,2013,w1x,敗復B組,75,,,,,,,6,
15562,2013,w1x,敗復B組,75,,,,,,,6,
15563,2013,w1x,敗復B組,75,,,,,,,6,
15564,2013,w1x,敗復C組,76,,,,,,,6,
15565,2013,w1x,敗復C組,76,,,,,,,6,
15566,2013,w1x,敗復C組,76,,,,,,,6,
15567,2013,w1x,敗復C組,76,,,,,,,6,
15568,2013,w1x,敗復C組,76,,,,,,,6,
15569,2013,w1x,敗復C組,76,,,,,,,6,
15570,2013,w1x,敗復D組,77,,,,,,,6,
15571,2013,w1x,敗復D組,77,,,,,,,6,
15572,2013,w1x,敗復D組,77,,,,,,,6,
15573,2013,w1x,敗復D組,77,,,,,,,6,
15574,2013,w1x,敗復D組,77,,,,,,,6,
15575,2013,w1x,敗復D組,77,,,,,,,6,
15576,2013,w1x,敗復E組,78,,,,,,,6,
15577,2013,w1x,敗復E組,78,,,,,,,6,
15578,2013,w1x,敗復E組,78,,,,,,,6,
15579,2013,w1x,敗復E組,78,,,,,,,6,
15580,2013,w1x,敗復E組,78,,,,,,,6,
15581,2013,w1x,敗復E組,78,,,,,,,6,
15582,2013,w1x,敗復F組,79,,,,,,,6,
15583,2013,w1x,敗復F組,79,,,,,,,6,
15584,2013,w1x,敗復F組,79,,,,,,,6,
15585,2013,w1x,敗復F組,79,,,,,,,6,
15586,2013,w1x,敗復F組,79,,,,,,,6,
15587,2013,w1x,敗復F組,79,,,,,,,6,
15588,2013,w1x,敗復G組,80,,,,,,,6,
15589,2013,w1x,敗復G組,80,,,,,,,6,
15590,2013,w1x,敗復G組,80,,,,,,,6,
15591,2013,w1x,敗復G組,80,,,,,,,6,
15592,2013,w1x,敗復G組,80,,,,,,,6,
15593,2013,w1x,敗復G組,80,,,,,,,6,
15594,2013,w1x,敗復H組,81,,,,,,,6,
15595,2013,w1x,敗復H組,81,,,,,,,6,
15596,2013,w1x,敗復H組,81,,,,,,,6,
15597,2013,w1x,敗復H組,81,,,,,,,6,
15598,2013,w1x,敗復H組,81,,,,,,,6,
15599,2013,w1x,敗復H組,81,,,,,,,6,
15600,2013,w1x,準決A組,144,,,,,,,6,
15601,2013,w1x,準決A組,144,,,,,,,6,
15602,2013,w1x,準決A組,144,,,,,,,6,
15603,2013,w1x,準決A組,144,,,,,,,6,
15604,2013,w1x,準決A組,144,,,,,,,6,
15605,2013,w1x,準決A組,144,,,,,,,6,
15606,2013,w1x,準決B組,145,,,,,,,6,
15607,2013,w1x,準決B組,145,,,,,,,6,
15608,2013,w1x,準決B組,145,,,,,,,6,
15609,2013,w1x,準決B組,145,,,,,,,6,
15610,2013,w1x,準決B組,145,,,,,,,6,
15611,2013,w1x,準決B組,145,,,,,,,6,
15612,2013,w1x,準決C組,146,,,,,,,6,
15613,2013,w1x,準決C組,146,,,,,,,6,
15614,2013,w1x,準決C組,146,,,,,,,6,
15615,2013,w1x,準決C組,146,,,,,,,6,
15616,2013,w1x,準決C組,146,,,,,,,6,
15617,2013,w1x,準決C組,146,,,,,,,6,
15618,2013,w1x,準決D組,147,,,,,,,6,
15619,2013,w1x,準決D組,147,,,,,,,6,
15620,2013,w1x,準決D組,147,,,,,,,6,
15621,2013,w1x,準決D組,147,,,,,,,6,
15622,2013,w1x,準決D組,147,,,,,,,6,
15623,2013,w1x,準決D組,147,,,,,,,6,
15624,2013,w1x,順決,186,,,,,,,6,
15625,2013,w1x,順決,186,,,,,,,6,
15626,2013,w1x,順決,186,,,,,,,6,
15627,2013,w1x,順決,186,,,,,,,6,
15628,2013,w1x,順決,186,,,,,,,6,
15629,2013,w1x,順決,186,,,,,,,6,
15630,2013,w1x,決勝,198,,,,,,,6,
15631,2013,w1x,決勝,198,,,,,,,6,
15632,2013,w1x,決勝,198,,,,,,,6,
15633,2013,w1x,決勝,198,,,,,,,6,
15634,2013,w1x,決勝,198,,,,,,,6,
15635,2013,w1x,決勝,198,,,,,,,6,
15636,2013,m2+,予選A組,92,,,,,,,6,
15637,2013,m2+,予選A組,92,,,,,,,6,
15638,2013,m2+,予選A組,92,,,,,,,6,
15639,2013,m2+,予選A組,92,,,,,,,6,
15640,2013,m2+,予選A組,92,,,,,,,6,
15641,2013,m2+,予選A組,92,,,,,,,6,
15642,2013,m2+,予選B組,93,,,,,,,6,
15643,2013,m2+,予選B組,93,,,,,,,6,
15644,2013,m2+,予選B組,93,,,,,,,6,
15645,2013,m2+,予選B組,93,,,,,,,6,
15646,2013,m2+,予選B組,93,,,,,,,6,
15647,2013,m2+,予選B組,93,,,,,,,6,
15648,2013,m2+,敗復,148,6,島根大学,01:49.56,03:50.44,05:57.40,08:00.93,1,→Final B
15649,2013,m2+,敗復,148,6,島根大学,01:49.56,03:50.44,05:57.40,08:00.93,1,→Final B
15650,2013,m2+,敗復,148,6,島根大学,01:49.56,03:50.44,05:57.40,08:00.93,1,→Final B
15651,2013,m2+,敗復,148,6,島根大学,01:49.56,03:50.44,05:57.40,08:00.93,1,→Final B
15652,2013,m2+,敗復,148,6,島根大学,01:49.56,03:50.44,05:57.40,08:00.93,1,→Final B
15653,2013,m2+,敗復,148,6,島根大学,01:49.56,03:50.44,05:57.40,08:00.93,1,→Final B
15654,2013,m2+,順決,188,,,,,,,6,
15655,2013,m2+,順決,188,,,,,,,6,
15656,2013,m2+,順決,188,,,,,,,6,
15657,2013,m2+,順決,188,,,,,,,6,
15658,2013,m2+,順決,188,,,,,,,6,
15659,2013,m2+,順決,188,,,,,,,6,
15660,2013,m2+,決勝,200,,,,,,,6,
15661,2013,m2+,決勝,200,,,,,,,6,
15662,2013,m2+,決勝,200,,,,,,,6,
15663,2013,m2+,決勝,200,,,,,,,6,
15664,2013,m2+,決勝,200,,,,,,,6,
15665,2013,m2+,決勝,200,,,,,,,6,
15666,2013,m4-,予選A組,41,,,,,,,6,
15667,2013,m4-,予選A組,41,,,,,,,6,
15668,2013,m4-,予選A組,41,,,,,,,6,
15669,2013,m4-,予選A組,41,,,,,,,6,
15670,2013,m4-,予選A組,41,,,,,,,6,
15671,2013,m4-,予選A組,41,,,,,,,6,
15672,2013,m4-,予選B組,42,,,,,,,6,
15673,2013,m4-,予選B組,42,,,,,,,6,
15674,2013,m4-,予選B組,42,,,,,,,6,
15675,2013,m4-,予選B組,42,,,,,,,6,
15676,2013,m4-,予選B組,42,,,,,,,6,
15677,2013,m4-,予選B組,42,,,,,,,6,
15678,2013,m4-,予選C組,43,,,,,,,6,
15679,2013,m4-,予選C組,43,,,,,,,6,
15680,2013,m4-,予選C組,43,,,,,,,6,
15681,2013,m4-,予選C組,43,,,,,,,6,
15682,2013,m4-,予選C組,43,,,,,,,6,
15683,2013,m4-,予選C組,43,,,,,,,6,
15684,2013,m4-,予選D組,44,,,,,,,6,
15685,2013,m4-,予選D組,44,,,,,,,6,
15686,2013,m4-,予選D組,44,,,,,,,6,
15687,2013,m4-,予選D組,44,,,,,,,6,
15688,2013,m4-,予選D組,44,,,,,,,6,
15689,2013,m4-,予選D組,44,,,,,,,6,
15690,2013,m4-,敗復A組,109,6,岐阜経済大学,01:36.55,03:20.52,05:09.20,06:55.61,6,
15691,2013,m4-,敗復A組,109,6,岐阜経済大学,01:36.55,03:20.52,05:09.20,06:55.61,6,
15692,2013,m4-,敗復A組,109,6,岐阜経済大学,01:36.55,03:20.52,05:09.20,06:55.61,6,
15693,2013,m4-,敗復A組,109,6,岐阜経済大学,01:36.55,03:20.52,05:09.20,06:55.61,6,
15694,2013,m4-,敗復A組,109,6,岐阜経済大学,01:36.55,03:20.52,05:09.20,06:55.61,6,
15695,2013,m4-,敗復A組,109,6,岐阜経済大学,01:36.55,03:20.52,05:09.20,06:55.61,6,
15696,2013,m4-,敗復B組,110,6,名古屋大学,01:38.70,03:25.44,05:13.38,07:00.57,6,
15697,2013,m4-,敗復B組,110,6,名古屋大学,01:38.70,03:25.44,05:13.38,07:00.57,6,
15698,2013,m4-,敗復B組,110,6,名古屋大学,01:38.70,03:25.44,05:13.38,07:00.57,6,
15699,2013,m4-,敗復B組,110,6,名古屋大学,01:38.70,03:25.44,05:13.38,07:00.57,6,
15700,2013,m4-,敗復B組,110,6,名古屋大学,01:38.70,03:25.44,05:13.38,07:00.57,6,
15701,2013,m4-,敗復B組,110,6,名古屋大学,01:38.70,03:25.44,05:13.38,07:00.57,6,
15702,2013,m4-,準決A組,161,,,,,,,6,
15703,2013,m4-,準決A組,161,,,,,,,6,
15704,2013,m4-,準決A組,161,,,,,,,6,
15705,2013,m4-,準決A組,161,,,,,,,6,
15706,2013,m4-,準決A組,161,,,,,,,6,
15707,2013,m4-,準決A組,161,,,,,,,6,
15708,2013,m4-,準決B組,162,,,,,,,6,
15709,2013,m4-,準決B組,162,,,,,,,6,
15710,2013,m4-,準決B組,162,,,,,,,6,
15711,2013,m4-,準決B組,162,,,,,,,6,
15712,2013,m4-,準決B組,162,,,,,,,6,
15713,2013,m4-,準決B組,162,,,,,,,6,
15714,2013,m4-,順決,191,,,,,,,6,
15715,2013,m4-,順決,191,,,,,,,6,
15716,2013,m4-,順決,191,,,,,,,6,
15717,2013,m4-,順決,191,,,,,,,6,
15718,2013,m4-,順決,191,,,,,,,6,
15719,2013,m4-,順決,191,,,,,,,6,
15720,2013,m4-,決勝,203,,,,,,,6,
15721,2013,m4-,決勝,203,,,,,,,6,
15722,2013,m4-,決勝,203,,,,,,,6,
15723,2013,m4-,決勝,203,,,,,,,6,
15724,2013,m4-,決勝,203,,,,,,,6,
15725,2013,m4-,決勝,203,,,,,,,6,
15726,2013,m4x,予選A組,53,6,東京工業大学,01:50.17,03:46.57,05:42.40,07:38.13,2,
15727,2013,m4x,予選A組,53,6,東京工業大学,01:50.17,03:46.57,05:42.40,07:38.13,2,
15728,2013,m4x,予選A組,53,6,東京工業大学,01:50.17,03:46.57,05:42.40,07:38.13,2,
15729,2013,m4x,予選A組,53,6,東京工業大学,01:50.17,03:46.57,05:42.40,07:38.13,2,
15730,2013,m4x,予選A組,53,6,東京工業大学,01:50.17,03:46.57,05:42.40,07:38.13,2,
15731,2013,m4x,予選A組,53,6,東京工業大学,01:50.17,03:46.57,05:42.40,07:38.13,2,
15732,2013,m4x,予選B組,54,,,,,,,6,
15733,2013,m4x,予選B組,54,,,,,,,6,
15734,2013,m4x,予選B組,54,,,,,,,6,
15735,2013,m4x,予選B組,54,,,,,,,6,
15736,2013,m4x,予選B組,54,,,,,,,6,
15737,2013,m4x,予選B組,54,,,,,,,6,
15738,2013,m4x,予選C組,55,,,,,,,6,
15739,2013,m4x,予選C組,55,,,,,,,6,
15740,2013,m4x,予選C組,55,,,,,,,6,
15741,2013,m4x,予選C組,55,,,,,,,6,
15742,2013,m4x,予選C組,55,,,,,,,6,
15743,2013,m4x,予選C組,55,,,,,,,6,
15744,2013,m4x,予選D組,56,,,,,,,6,
15745,2013,m4x,予選D組,56,,,,,,,6,
15746,2013,m4x,予選D組,56,,,,,,,6,
15747,2013,m4x,予選D組,56,,,,,,,6,
15748,2013,m4x,予選D組,56,,,,,,,6,
15749,2013,m4x,予選D組,56,,,,,,,6,
15750,2013,m4x,敗復A組,119,,,,,,,6,
15751,2013,m4x,敗復A組,119,,,,,,,6,
15752,2013,m4x,敗復A組,119,,,,,,,6,
15753,2013,m4x,敗復A組,119,,,,,,,6,
15754,2013,m4x,敗復A組,119,,,,,,,6,
15755,2013,m4x,敗復A組,119,,,,,,,6,
15756,2013,m4x,敗復B組,120,,,,,,,6,
15757,2013,m4x,敗復B組,120,,,,,,,6,
15758,2013,m4x,敗復B組,120,,,,,,,6,
15759,2013,m4x,敗復B組,120,,,,,,,6,
15760,2013,m4x,敗復B組,120,,,,,,,6,
15761,2013,m4x,敗復B組,120,,,,,,,6,
15762,2013,m4x,敗復C組,121,,,,,,,6,
15763,2013,m4x,敗復C組,121,,,,,,,6,
15764,2013,m4x,敗復C組,121,,,,,,,6,
15765,2013,m4x,敗復C組,121,,,,,,,6,
15766,2013,m4x,敗復C組,121,,,,,,,6,
15767,2013,m4x,敗復C組,121,,,,,,,6,
15768,2013,m4x,敗復D組,122,,,,,,,6,
15769,2013,m4x,敗復D組,122,,,,,,,6,
15770,2013,m4x,敗復D組,122,,,,,,,6,
15771,2013,m4x,敗復D組,122,,,,,,,6,
15772,2013,m4x,敗復D組,122,,,,,,,6,
15773,2013,m4x,敗復D組,122,,,,,,,6,
15774,2013,m4x,準決A組,167,,,,,,,6,
15775,2013,m4x,準決A組,167,,,,,,,6,
15776,2013,m4x,準決A組,167,,,,,,,6,
15777,2013,m4x,準決A組,167,,,,,,,6,
15778,2013,m4x,準決A組,167,,,,,,,6,
15779,2013,m4x,準決A組,167,,,,,,,6,
15780,2013,m4x,準決B組,168,,,,,,,6,
15781,2013,m4x,準決B組,168,,,,,,,6,
15782,2013,m4x,準決B組,168,,,,,,,6,
15783,2013,m4x,準決B組,168,,,,,,,6,
15784,2013,m4x,準決B組,168,,,,,,,6,
15785,2013,m4x,準決B組,168,,,,,,,6,
15786,2013,m4x,順決,193,,,,,,,6,
15787,2013,m4x,順決,193,,,,,,,6,
15788,2013,m4x,順決,193,,,,,,,6,
15789,2013,m4x,順決,193,,,,,,,6,
15790,2013,m4x,順決,193,,,,,,,6,
15791,2013,m4x,順決,193,,,,,,,6,
15792,2013,m4x,決勝,205,,,,,,,6,
15793,2013,m4x,決勝,205,,,,,,,6,
15794,2013,m4x,決勝,205,,,,,,,6,
15795,2013,m4x,決勝,205,,,,,,,6,
15796,2013,m4x,決勝,205,,,,,,,6,
15797,2013,m4x,決勝,205,,,,,,,6,
15798,2013,w4x+,予選A組,57,,,,,,,6,
15799,2013,w4x+,予選A組,57,,,,,,,6,
15800,2013,w4x+,予選A組,57,,,,,,,6,
15801,2013,w4x+,予選A組,57,,,,,,,6,
15802,2013,w4x+,予選A組,57,,,,,,,6,
15803,2013,w4x+,予選A組,57,,,,,,,6,
15804,2013,w4x+,予選B組,58,,,,,,,6,
15805,2013,w4x+,予選B組,58,,,,,,,6,
15806,2013,w4x+,予選B組,58,,,,,,,6,
15807,2013,w4x+,予選B組,58,,,,,,,6,
15808,2013,w4x+,予選B組,58,,,,,,,6,
15809,2013,w4x+,予選B組,58,,,,,,,6,
15810,2013,w4x+,予選C組,59,,,,,,,6,
15811,2013,w4x+,予選C組,59,,,,,,,6,
15812,2013,w4x+,予選C組,59,,,,,,,6,
15813,2013,w4x+,予選C組,59,,,,,,,6,
15814,2013,w4x+,予選C組,59,,,,,,,6,
15815,2013,w4x+,予選C組,59,,,,,,,6,
15816,2013,w4x+,予選D組,60,,,,,,,6,
15817,2013,w4x+,予選D組,60,,,,,,,6,
15818,2013,w4x+,予選D組,60,,,,,,,6,
15819,2013,w4x+,予選D組,60,,,,,,,6,
15820,2013,w4x+,予選D組,60,,,,,,,6,
15821,2013,w4x+,予選D組,60,,,,,,,6,
15822,2013,w4x+,予選E組,61,,,,,,,6,
15823,2013,w4x+,予選E組,61,,,,,,,6,
15824,2013,w4x+,予選E組,61,,,,,,,6,
15825,2013,w4x+,予選E組,61,,,,,,,6,
15826,2013,w4x+,予選E組,61,,,,,,,6,
15827,2013,w4x+,予選E組,61,,,,,,,6,
15828,2013,w4x+,予選F組,62,,,,,,,6,
15829,2013,w4x+,予選F組,62,,,,,,,6,
15830,2013,w4x+,予選F組,62,,,,,,,6,
15831,2013,w4x+,予選F組,62,,,,,,,6,
15832,2013,w4x+,予選F組,62,,,,,,,6,
15833,2013,w4x+,予選F組,62,,,,,,,6,
15834,2013,w4x+,敗復A組,123,,,,,,,6,
15835,2013,w4x+,敗復A組,123,,,,,,,6,
15836,2013,w4x+,敗復A組,123,,,,,,,6,
15837,2013,w4x+,敗復A組,123,,,,,,,6,
15838,2013,w4x+,敗復A組,123,,,,,,,6,
15839,2013,w4x+,敗復A組,123,,,,,,,6,
15840,2013,w4x+,敗復B組,124,,,,,,,6,
15841,2013,w4x+,敗復B組,124,,,,,,,6,
15842,2013,w4x+,敗復B組,124,,,,,,,6,
15843,2013,w4x+,敗復B組,124,,,,,,,6,
15844,2013,w4x+,敗復B組,124,,,,,,,6,
15845,2013,w4x+,敗復B組,124,,,,,,,6,
15846,2013,w4x+,敗復C組,125,,,,,,,6,
15847,2013,w4x+,敗復C組,125,,,,,,,6,
15848,2013,w4x+,敗復C組,125,,,,,,,6,
15849,2013,w4x+,敗復C組,125,,,,,,,6,
15850,2013,w4x+,敗復C組,125,,,,,,,6,
15851,2013,w4x+,敗復C組,125,,,,,,,6,
15852,2013,w4x+,敗復D組,126,,,,,,,6,
15853,2013,w4x+,敗復D組,126,,,,,,,6,
15854,2013,w4x+,敗復D組,126,,,,,,,6,
15855,2013,w4x+,敗復D組,126,,,,,,,6,
15856,2013,w4x+,敗復D組,126,,,,,,,6,
15857,2013,w4x+,敗復D組,126,,,,,,,6,
15858,2013,w4x+,敗復E組,127,,,,,,,6,
15859,2013,w4x+,敗復E組,127,,,,,,,6,
15860,2013,w4x+,敗復E組,127,,,,,,,6,
15861,2013,w4x+,敗復E組,127,,,,,,,6,
15862,2013,w4x+,敗復E組,127,,,,,,,6,
15863,2013,w4x+,敗復E組,127,,,,,,,6,
15864,2013,w4x+,準決A組,169,,,,,,,6,
15865,2013,w4x+,準決A組,169,,,,,,,6,
15866,2013,w4x+,準決A組,169,,,,,,,6,
15867,2013,w4x+,準決A組,169,,,,,,,6,
15868,2013,w4x+,準決A組,169,,,,,,,6,
15869,2013,w4x+,準決A組,169,,,,,,,6,
15870,2013,w4x+,準決B組,170,,,,,,,6,
15871,2013,w4x+,準決B組,170,,,,,,,6,
15872,2013,w4x+,準決B組,170,,,,,,,6,
15873,2013,w4x+,準決B組,170,,,,,,,6,
15874,2013,w4x+,準決B組,170,,,,,,,6,
15875,2013,w4x+,準決B組,170,,,,,,,6,
15876,2013,w4x+,準決C組,171,,,,,,,6,
15877,2013,w4x+,準決C組,171,,,,,,,6,
15878,2013,w4x+,準決C組,171,,,,,,,6,
15879,2013,w4x+,準決C組,171,,,,,,,6,
15880,2013,w4x+,準決C組,171,,,,,,,6,
15881,2013,w4x+,準決C組,171,,,,,,,6,
15882,2013,w4x+,準決D組,172,,,,,,,6,
15883,2013,w4x+,準決D組,172,,,,,,,6,
15884,2013,w4x+,準決D組,172,,,,,,,6,
15885,2013,w4x+,準決D組,172,,,,,,,6,
15886,2013,w4x+,準決D組,172,,,,,,,6,
15887,2013,w4x+,準決D組,172,,,,,,,6,
15888,2013,w4x+,順決,194,,,,,,,6,
15889,2013,w4x+,順決,194,,,,,,,6,
15890,2013,w4x+,順決,194,,,,,,,6,
15891,2013,w4x+,順決,194,,,,,,,6,
15892,2013,w4x+,順決,194,,,,,,,6,
15893,2013,w4x+,順決,194,,,,,,,6,
15894,2013,w4x+,決勝,206,,,,,,,6,
15895,2013,w4x+,決勝,206,,,,,,,6,
15896,2013,w4x+,決勝,206,,,,,,,6,
15897,2013,w4x+,決勝,206,,,,,,,6,
15898,2013,w4x+,決勝,206,,,,,,,6,
15899,2013,w4x+,決勝,206,,,,,,,6,
15900,2013,m8+,予選A組,63,,,,,,,6,
15901,2013,m8+,予選A組,63,,,,,,,6,
15902,2013,m8+,予選A組,63,,,,,,,6,
15903,2013,m8+,予選A組,63,,,,,,,6,
15904,2013,m8+,予選A組,63,,,,,,,6,
15905,2013,m8+,予選A組,63,,,,,,,6,
15906,2013,m8+,予選B組,64,,,,,,,6,
15907,2013,m8+,予選B組,64,,,,,,,6,
15908,2013,m8+,予選B組,64,,,,,,,6,
15909,2013,m8+,予選B組,64,,,,,,,6,
15910,2013,m8+,予選B組,64,,,,,,,6,
15911,2013,m8+,予選B組,64,,,,,,,6,
15912,2013,m8+,予選C組,65,,,,,,,6,
15913,2013,m8+,予選C組,65,,,,,,,6,
15914,2013,m8+,予選C組,65,,,,,,,6,
15915,2013,m8+,予選C組,65,,,,,,,6,
15916,2013,m8+,予選C組,65,,,,,,,6,
15917,2013,m8+,予選C組,65,,,,,,,6,
15918,2013,m8+,予選D組,66,,,,,,,6,
15919,2013,m8+,予選D組,66,,,,,,,6,
15920,2013,m8+,予選D組,66,,,,,,,6,
15921,2013,m8+,予選D組,66,,,,,,,6,
15922,2013,m8+,予選D組,66,,,,,,,6,
15923,2013,m8+,予選D組,66,,,,,,,6,
15924,2013,m8+,敗復A組,128,,,,,,,6,
15925,2013,m8+,敗復A組,128,,,,,,,6,
15926,2013,m8+,敗復A組,128,,,,,,,6,
15927,2013,m8+,敗復A組,128,,,,,,,6,
15928,2013,m8+,敗復A組,128,,,,,,,6,
15929,2013,m8+,敗復A組,128,,,,,,,6,
15930,2013,m8+,敗復B組,129,,,,,,,6,
15931,2013,m8+,敗復B組,129,,,,,,,6,
15932,2013,m8+,敗復B組,129,,,,,,,6,
15933,2013,m8+,敗復B組,129,,,,,,,6,
15934,2013,m8+,敗復B組,129,,,,,,,6,
15935,2013,m8+,敗復B組,129,,,,,,,6,
15936,2013,m8+,敗復C組,130,,,,,,,6,
15937,2013,m8+,敗復C組,130,,,,,,,6,
15938,2013,m8+,敗復C組,130,,,,,,,6,
15939,2013,m8+,敗復C組,130,,,,,,,6,
15940,2013,m8+,敗復C組,130,,,,,,,6,
15941,2013,m8+,敗復C組,130,,,,,,,6,
