,year,race_number,boat_type,section_code,lane,team,500m,1000m,1500m,2000m,order,qualify
10035,2012,65,w1x,敗復E組,1,市川 紗矢香(筑波大学),132.42,279.07,429.91,581.09,4,
10036,2012,65,w1x,敗復E組,5,山口 素直(慶應義塾大学),139.32,289.85,440.41,591.12,5,
10038,2012,97,w1x,準決A組,3,石鍋 綾香(日本体育大学A),116.73,239.79,367.12,493.04,1,→Final A
10039,2012,97,w1x,準決A組,2,斉藤 希(北海道大学),126.31,257.82,388.56,517.21,2,→Final B
10040,2012,97,w1x,準決A組,4,吉川 文恵(関西電力小浜),122.13,255.47,389.93,524.19,3,
10041,2012,97,w1x,準決A組,5,加納 貴子(岐阜経済大学),126.65,261.78,394.53,525.94,4,
10044,2012,98,w1x,準決B組,3,中尾 真琳(熊本学園大学付属高校),114.35,241.41,371.5,503.13,1,→Final A
10045,2012,98,w1x,準決B組,2,北山 紗衣(デンソー),122.23,254.17,386.65,517.19,2,→Final B
10046,2012,98,w1x,準決B組,4,木下 美奈(富士河口湖高校),123.38,255.83,387.7,518.53,3,
10047,2012,98,w1x,準決B組,5,藤森 まいこ(明治大学),125.93,258.95,393.16,524.94,4,
10050,2012,99,w1x,準決C組,3,中村 美優(中部電力B),115.36,241.14,369.11,498.6,1,→Final A
10051,2012,99,w1x,準決C組,4,関根 優佳(名古屋大学),119.84,249.33,378.93,505.58,2,→Final B
10052,2012,99,w1x,準決C組,2,佐藤 真弥(法政大学),123.55,252.52,380.07,505.84,3,
10053,2012,99,w1x,準決C組,5,加藤 早織(日本体育大学B),120.74,249.87,380.61,509.31,4,
10056,2012,100,w1x,準決D組,3,後藤 春可(島根大学),121.71,248.51,375.01,500.73,1,→Final A
10057,2012,100,w1x,準決D組,2,吉川 由姫(東北大学),122.82,250.69,378.48,504.02,2,→Final B
10058,2012,100,w1x,準決D組,4,橋本 恵美(東京経済大学),124.4,254.71,386.74,517.38,3,
10059,2012,100,w1x,準決D組,5,権藤 加奈(東京外国語大学A),125.2,257.45,391.73,523.44,4,
10062,2012,119,w1x,順決,3,吉川 由姫(東北大学),121.92,247.96,374.64,498.46,1,
10063,2012,119,w1x,順決,2,北山 紗衣(デンソー),120.39,248.74,380.73,504.55,2,
10064,2012,119,w1x,順決,4,関根 優佳(名古屋大学),120.85,248.52,378.82,504.85,3,
10065,2012,119,w1x,順決,5,斉藤 希(北海道大学),125.43,253.75,383.33,509.21,4,
10068,2012,120,w1x,決勝,3,石鍋 綾香(日本体育大学A),115.81,235.06,356.63,477.68,1,
10069,2012,120,w1x,決勝,4,中村 美優(中部電力B),117.64,238.97,360.88,483.38,2,
10070,2012,120,w1x,決勝,2,後藤 春可(島根大学),119.94,243.03,366.13,485.63,3,
10071,2012,120,w1x,決勝,5,中尾 真琳(熊本学園大学付属高校),115.38,239.17,365.7,487.37,4,
10074,2012,45,m8+,予選A組,5,仙台大学,92.42,188.88,286.63,384.47,1,→Semi-Final
10075,2012,45,m8+,予選A組,6,慶應義塾大学A,94.33,190.93,287.73,386.79,2,
10076,2012,45,m8+,予選A組,4,慶應義塾大学B,94.97,196.07,300.24,407.08,3,
10077,2012,45,m8+,予選A組,1,東北大学B,98.04,202.03,311.6,420.23,4,
10078,2012,45,m8+,予選A組,2,防衛大学校,99.24,207.65,316.3,427.42,5,
10079,2012,45,m8+,予選A組,3,一橋大学C,107.26,218.03,330.62,441.18,6,
10080,2012,46,m8+,予選B組,1,早稲田大学A,89.28,180.98,277.46,371.64,1,→Semi-Final
10081,2012,46,m8+,予選B組,5,一橋大学A,89.7,184.18,283.93,380.12,2,
10082,2012,46,m8+,予選B組,6,北海道大学,91.3,187.01,285.83,384.86,3,
10083,2012,46,m8+,予選B組,4,東京経済大学,94.22,192.13,295.7,397.29,4,
10084,2012,46,m8+,予選B組,3,東京大学B,97.21,198.34,306.62,412.55,5,
10086,2012,47,m8+,予選C組,6,中央大学,92.72,190.17,288.04,387.95,1,→Semi-Final
10087,2012,47,m8+,予選C組,1,東北大学A,93.96,192.59,293.73,395.61,2,
10088,2012,47,m8+,予選C組,4,東京大学A,92.45,193.17,297.13,401.02,3,
10089,2012,47,m8+,予選C組,2,京都大学B,96.71,200.3,299.97,403.69,4,
10090,2012,47,m8+,予選C組,3,成蹊大学,100.81,211.99,324.3,435.91,5,
10092,2012,48,m8+,予選D組,1,明治大学,90.99,184.31,280.81,378.4,1,→Semi-Final
10093,2012,48,m8+,予選D組,5,京都大学A,93.73,192.3,293.26,395.2,2,
10094,2012,48,m8+,予選D組,4,神戸大学,95.5,198.25,301.77,408.9,3,
10095,2012,48,m8+,予選D組,3,早稲田大学B,98.51,201.15,305.92,416.0,4,
10096,2012,48,m8+,予選D組,2,関西学院大学,100.57,205.06,308.63,416.24,5,
10098,2012,89,m8+,敗復A組,3,京都大学A,90.71,190.46,292.87,392.79,1,→Semi-Final
10099,2012,89,m8+,敗復A組,4,東北大学A,93.83,193.63,294.83,395.6,2,
10100,2012,89,m8+,敗復A組,5,関西学院大学,97.79,203.52,310.63,417.34,3,
10101,2012,89,m8+,敗復A組,2,早稲田大学B,98.71,205.26,315.0,418.79,4,
10104,2012,90,m8+,敗復B組,3,慶應義塾大学A,95.16,194.06,293.26,391.29,1,→Semi-Final
10105,2012,90,m8+,敗復B組,4,東京経済大学,93.7,191.95,292.27,394.32,2,
10106,2012,90,m8+,敗復B組,2,東京大学B,99.65,207.08,314.74,421.64,3,
10107,2012,90,m8+,敗復B組,5,東北大学B,103.5,212.24,321.16,430.38,4,
10110,2012,91,m8+,敗復C組,3,北海道大学,95.05,196.47,296.34,393.55,1,→Semi-Final
10111,2012,91,m8+,敗復C組,4,東京大学A,96.34,198.2,298.92,396.96,2,
10112,2012,91,m8+,敗復C組,2,神戸大学,99.58,208.61,317.65,421.72,3,
10113,2012,91,m8+,敗復C組,5,防衛大学校,107.43,219.19,325.77,430.3,4,
10114,2012,91,m8+,敗復C組,1,一橋大学B,105.43,217.08,326.49,433.08,5,
10116,2012,92,m8+,敗復D組,3,一橋大学A,91.34,186.7,287.6,387.47,1,→Semi-Final
10117,2012,92,m8+,敗復D組,2,慶應義塾大学B,95.91,195.13,302.33,407.87,2,
10118,2012,92,m8+,敗復D組,4,京都大学B,99.39,200.27,304.47,409.26,3,
10119,2012,92,m8+,敗復D組,5,成蹊大学,103.49,211.01,323.44,434.64,4,
10120,2012,92,m8+,敗復D組,1,一橋大学C,106.07,216.06,333.02,447.86,5,
10122,2012,115,m8+,準決A組,2,一橋大学A,86.55,176.16,264.94,355.77,1,→Final A
10123,2012,115,m8+,準決A組,3,早稲田大学A,85.9,175.61,265.13,356.9,2,→Final A
10124,2012,115,m8+,準決A組,4,中央大学,85.59,174.8,265.52,359.51,3,→Final B
10125,2012,115,m8+,準決A組,5,北海道大学,87.6,179.36,272.35,365.44,4,→Final B
10128,2012,116,m8+,準決B組,2,慶應義塾大学A,86.08,176.69,267.39,358.64,1,→Final A
10129,2012,116,m8+,準決B組,3,明治大学,86.38,176.48,267.72,359.3,2,→Final A
10130,2012,116,m8+,準決B組,4,仙台大学,87.73,179.69,272.26,362.17,3,→Final B
10131,2012,116,m8+,準決B組,5,京都大学A,85.37,176.93,271.25,365.5,4,→Final B
10134,2012,129,m8+,順決,3,中央大学,87.99,179.73,272.31,363.2,1,
10135,2012,129,m8+,順決,5,京都大学A,87.69,180.5,274.17,365.57,2,
10136,2012,129,m8+,順決,2,北海道大学,88.22,180.7,274.81,366.69,3,
10137,2012,129,m8+,順決,4,仙台大学,89.4,183.34,276.58,367.66,4,
10140,2012,130,m8+,決勝,4,早稲田大学A,86.9,177.07,268.06,357.4,1,
10141,2012,130,m8+,決勝,3,一橋大学A,86.06,176.47,268.18,358.27,2,
10142,2012,130,m8+,決勝,5,明治大学,88.96,180.01,271.36,361.68,3,
10143,2012,130,m8+,決勝,2,慶應義塾大学A,88.26,179.5,271.74,362.04,4,
10146,2013,40,m4+,予選A組,4,仙台大学,94.38,194.69,297.15,400.07,1,→Semi-Final
10147,2013,40,m4+,予選A組,1,岐阜経済大学,98.53,200.79,302.81,405.56,2,
10148,2013,40,m4+,予選A組,6,立教大学,96.61,201.63,307.81,415.48,3,
10149,2013,40,m4+,予選A組,3,東京経済大学,98.27,203.35,311.14,417.54,4,
10150,2013,40,m4+,予選A組,5,防衛大学校,100.44,208.95,319.1,425.9,5,
10151,2013,40,m4+,予選A組,2,小樽商科大学,102.51,215.56,330.69,447.56,6,
10152,2013,41,m4+,予選B組,2,龍谷大学,96.12,197.62,299.72,400.59,1,→Semi-Final
10153,2013,41,m4+,予選B組,3,立命館大学,97.36,199.9,301.73,403.98,2,
10154,2013,41,m4+,予選B組,6,大阪大学,102.65,208.75,315.26,418.14,3,
10155,2013,41,m4+,予選B組,1,大阪府立大学,99.98,205.25,312.03,419.41,4,
10156,2013,41,m4+,予選B組,5,名古屋大学,99.63,205.6,315.01,422.85,5,
10157,2013,41,m4+,予選B組,4,東京工業大学,101.42,210.09,322.1,428.25,6,
10158,2013,42,m4+,予選C組,1,東海大学,96.56,199.15,302.84,405.19,1,→Semi-Final
10159,2013,42,m4+,予選C組,3,神戸大学,99.83,207.61,317.15,424.72,2,
10160,2013,42,m4+,予選C組,6,トヨタ自動車,100.44,208.26,318.58,425.65,3,
10161,2013,42,m4+,予選C組,2,成蹊大学,108.24,210.3,336.13,445.86,4,
10162,2013,42,m4+,予選C組,5,筑波大学,108.55,221.29,337.97,450.62,5,
10164,2013,43,m4+,予選D組,5,茨城大学,96.1,201.9,306.39,410.24,1,→Semi-Final
10165,2013,43,m4+,予選D組,4,日本体育大学,95.8,200.99,307.53,414.71,2,
10166,2013,43,m4+,予選D組,6,一橋大学,99.67,203.53,312.3,421.39,3,
10167,2013,43,m4+,予選D組,1,山口大学,103.52,212.94,319.75,424.81,4,
10168,2013,43,m4+,予選D組,2,学習院大学,106.48,219.26,332.04,447.35,5,
10169,2013,43,m4+,予選D組,3,松山大学,108.9,220.88,335.73,452.62,6,
10170,2013,85,m4+,敗復A組,2,トヨタ自動車,108.53,224.53,345.92,457.74,1,→Semi-Final
10171,2013,85,m4+,敗復A組,3,立教大学,107.13,224.0,343.35,459.45,2,
10172,2013,85,m4+,敗復A組,4,東京経済大学,109.77,224.74,344.44,461.52,3,
10173,2013,85,m4+,敗復A組,1,岡山大学,106.31,224.29,346.23,468.79,4,
10174,2013,85,m4+,敗復A組,5,防衛大学校,113.25,234.99,362.69,485.65,5,
10176,2013,86,m4+,敗復B組,3,日本体育大学,104.5,215.86,329.13,444.91,1,→Semi-Final
10177,2013,86,m4+,敗復B組,2,山口大学,106.38,221.27,334.86,451.19,2,
10178,2013,86,m4+,敗復B組,4,大阪大学,107.6,222.74,338.41,457.54,3,
10179,2013,86,m4+,敗復B組,5,東京工業大学,110.45,227.82,344.33,464.53,4,
10180,2013,86,m4+,敗復B組,1,松山大学,111.58,231.23,353.77,479.39,5,
10182,2013,87,m4+,敗復C組,3,岐阜経済大学,107.15,221.03,336.81,449.41,1,→Semi-Final
10183,2013,87,m4+,敗復C組,4,大阪府立大学,109.9,225.7,341.43,454.98,2,
10184,2013,87,m4+,敗復C組,2,神戸大学,108.34,224.24,341.93,457.71,3,
10185,2013,87,m4+,敗復C組,5,成蹊大学,116.45,234.49,356.18,476.61,4,
10186,2013,87,m4+,敗復C組,1,筑波大学,115.35,236.36,360.95,484.03,5,
10188,2013,88,m4+,敗復D組,3,立命館大学,102.82,211.45,322.35,430.45,1,→Semi-Final
10189,2013,88,m4+,敗復D組,4,一橋大学,105.8,217.61,332.33,444.68,2,
10190,2013,88,m4+,敗復D組,2,名古屋大学,106.2,220.43,336.71,452.31,3,
10191,2013,88,m4+,敗復D組,5,学習院大学,112.97,229.48,344.56,458.1,4,
10192,2013,88,m4+,敗復D組,1,小樽商科大学,108.48,226.95,351.3,483.69,5,
10194,2013,112,m4+,準決A組,4,茨城大学,96.69,200.38,305.85,408.81,1,→Final A
10195,2013,112,m4+,準決A組,2,立命館大学,100.02,204.16,307.92,410.1,2,→Final A
10196,2013,112,m4+,準決A組,3,仙台大学,97.67,202.11,306.94,411.49,3,→Final B
10197,2013,112,m4+,準決A組,5,トヨタ自動車,100.74,211.03,322.26,435.3,4,→Final B
10200,2013,113,m4+,準決B組,5,岐阜経済大学,101.71,206.99,310.21,414.14,1,→Final A
10201,2013,113,m4+,準決B組,3,龍谷大学,98.22,203.47,309.4,415.5,2,→Final A
10202,2013,113,m4+,準決B組,4,東海大学,99.1,203.73,309.61,418.42,3,→Final B
10203,2013,113,m4+,準決B組,2,日本体育大学,102.02,209.53,315.37,424.25,4,→Final B
10206,2013,126,m4+,順決,3,仙台大学,98.76,202.54,310.35,414.33,1,
10207,2013,126,m4+,順決,4,東海大学,100.19,204.82,311.78,418.27,2,
10208,2013,126,m4+,順決,2,日本体育大学,101.55,208.69,319.5,422.26,3,
10209,2013,126,m4+,順決,5,トヨタ自動車,103.62,207.44,318.04,423.08,4,
10212,2013,127,m4+,決勝,4,立命館大学,98.3,200.19,303.72,403.72,1,
10213,2013,127,m4+,決勝,5,龍谷大学,96.31,200.01,304.54,406.47,2,
10214,2013,127,m4+,決勝,3,茨城大学,95.16,199.16,307.47,413.79,3,
10215,2013,127,m4+,決勝,2,岐阜経済大学,101.17,208.33,316.0,420.69,4,
10218,2013,44,w4x+,予選A組,5,明治大学,104.89,215.66,327.23,439.05,1,→Semi-Final
10219,2013,44,w4x+,予選A組,2,龍谷大学,107.89,223.03,339.84,454.94,2,
10220,2013,44,w4x+,予選A組,4,浦和第一女子高校,115.04,233.57,351.94,470.75,3,
10221,2013,44,w4x+,予選A組,3,今治西高校,116.98,240.15,363.38,486.1,4,
10224,2013,45,w4x+,予選B組,4,日本体育大学,109.6,224.64,338.23,451.31,1,→Semi-Final
10225,2013,45,w4x+,予選B組,3,山口大学,117.08,239.19,360.72,481.99,2,
10226,2013,45,w4x+,予選B組,2,東北大学,131.05,258.5,382.3,501.68,3,
10230,2013,46,w4x+,予選C組,4,法政大学B,110.78,225.7,341.9,457.32,1,→Semi-Final
10231,2013,46,w4x+,予選C組,3,京都大学,112.26,230.61,346.91,462.66,2,
10232,2013,46,w4x+,予選C組,2,岡山大学,114.4,236.51,359.44,479.69,3,
10236,2013,47,w4x+,予選D組,3,早稲田大学,103.76,213.42,324.46,433.98,1,→Semi-Final
10237,2013,47,w4x+,予選D組,2,法政大学A,106.75,218.29,331.01,444.3,2,
10238,2013,47,w4x+,予選D組,4,大阪市立大学,117.75,239.19,359.48,479.53,3,
10242,2013,89,w4x+,敗復A組,3,龍谷大学,114.13,237.45,363.58,485.74,1,→Semi-Final
10243,2013,89,w4x+,敗復A組,4,京都大学,116.83,242.73,373.24,499.62,2,→Semi-Final
10244,2013,89,w4x+,敗復A組,2,岡山大学,119.81,249.73,382.45,514.14,3,
10245,2013,89,w4x+,敗復A組,5,山口大学,121.84,256.72,393.89,528.1,4,
10248,2013,90,w4x+,敗復B組,3,法政大学A,114.09,233.6,355.48,474.77,1,→Semi-Final
10249,2013,90,w4x+,敗復B組,4,浦和第一女子高校,121.88,246.5,372.54,497.01,2,→Semi-Final
10250,2013,90,w4x+,敗復B組,2,大阪市立大学,121.05,250.07,382.44,512.71,3,
10251,2013,90,w4x+,敗復B組,1,東北大学,126.69,259.64,393.68,524.27,4,
10252,2013,90,w4x+,敗復B組,5,今治西高校,127.39,264.21,399.85,531.27,5,
10254,2013,114,w4x+,準決A組,3,早稲田大学,105.64,215.75,331.32,448.53,1,→Final A
10255,2013,114,w4x+,準決A組,2,法政大学A,111.7,224.42,338.91,456.33,2,→Final A
10256,2013,114,w4x+,準決A組,4,法政大学B,114.43,229.04,346.86,465.53,3,→Final B
10257,2013,114,w4x+,準決A組,5,京都大学,119.51,236.41,353.95,473.61,4,→Final B
10260,2013,115,w4x+,準決B組,3,明治大学,105.63,217.62,330.72,442.37,1,→Final A
10261,2013,115,w4x+,準決B組,2,龍谷大学,108.19,220.32,333.18,445.4,2,→Final A
10262,2013,115,w4x+,準決B組,4,日本体育大学,111.34,222.25,335.3,447.92,3,→Final B
10263,2013,115,w4x+,準決B組,5,浦和第一女子高校,112.38,229.94,346.17,463.62,4,→Final B
10266,2013,128,w4x+,順決,3,日本体育大学,112.31,226.09,340.38,452.51,1,
10267,2013,128,w4x+,順決,5,京都大学,112.13,227.29,341.98,456.51,2,
10268,2013,128,w4x+,順決,2,法政大学B,111.88,227.89,344.14,457.68,3,
10269,2013,128,w4x+,順決,4,浦和第一女子高校,113.44,231.68,349.15,466.56,4,
10272,2013,129,w4x+,決勝,2,早稲田大学,104.47,213.51,323.91,433.2,1,
10273,2013,129,w4x+,決勝,3,明治大学,107.47,215.63,326.17,436.85,2,
10274,2013,129,w4x+,決勝,4,龍谷大学,110.51,219.3,331.2,442.24,3,
10275,2013,129,w4x+,決勝,5,法政大学A,108.8,221.45,331.84,443.21,4,
10278,2013,24,m2x,予選A組,2,米子東高校,101.39,209.47,320.17,430.73,1,→Semi-Final
10279,2013,24,m2x,予選A組,3,慶應義塾大学C,107.41,222.41,338.72,452.99,2,
10280,2013,24,m2x,予選A組,5,東京海洋大学,110.79,225.86,342.53,458.62,3,
10281,2013,24,m2x,予選A組,1,大阪府立大学,110.6,225.1,343.11,461.13,4,
10282,2013,24,m2x,予選A組,4,名古屋大学B,111.87,232.5,356.49,479.0,5,
10284,2013,25,m2x,予選B組,5,東京経済大学,98.27,205.12,313.1,420.63,1,→Semi-Final
10285,2013,25,m2x,予選B組,1,富山国際大学A,99.09,204.49,314.82,427.75,2,
10286,2013,25,m2x,予選B組,4,慶應義塾大学B,100.83,218.9,333.21,449.43,3,
10287,2013,25,m2x,予選B組,6,一橋大学B,110.0,225.08,345.13,463.7,4,
10288,2013,25,m2x,予選B組,2,成蹊大学B,114.33,233.98,356.56,476.81,5,
10290,2013,26,m2x,予選C組,5,山田高校A,97.23,203.78,312.71,420.38,1,→Semi-Final
10291,2013,26,m2x,予選C組,2,東北大学,106.72,218.26,330.75,439.81,2,
10292,2013,26,m2x,予選C組,3,関西学院大学,106.06,220.85,333.67,447.52,3,
10293,2013,26,m2x,予選C組,6,金沢大学,104.88,220.56,338.42,455.75,4,
10294,2013,26,m2x,予選C組,4,新潟大学B,113.1,234.02,354.79,474.42,5,
10295,2013,26,m2x,予選C組,1,名古屋大学C,115.59,241.84,368.52,492.75,6,
10296,2013,27,m2x,予選D組,5,吉田高校,97.05,203.48,311.22,418.28,1,→Semi-Final
10297,2013,27,m2x,予選D組,2,愛媛大学,104.07,214.98,325.86,432.62,2,
10298,2013,27,m2x,予選D組,6,千葉大学,104.42,213.01,322.2,433.17,3,
10299,2013,27,m2x,予選D組,1,茨城大学,106.04,217.15,328.38,441.1,4,
10300,2013,27,m2x,予選D組,4,慶應義塾大学A,101.07,214.78,331.69,448.27,5,
10301,2013,27,m2x,予選D組,3,小樽商科大学,104.87,219.53,338.76,459.35,6,
10302,2013,28,m2x,予選E組,6,岐阜経済大学,100.82,209.09,318.84,427.33,1,→Semi-Final
10303,2013,28,m2x,予選E組,1,成蹊大学A,106.98,218.79,330.67,440.36,2,
10304,2013,28,m2x,予選E組,3,新潟大学A,104.28,217.1,330.42,441.19,3,
10305,2013,28,m2x,予選E組,4,長崎明誠高校,103.81,217.57,330.98,444.55,4,
10306,2013,28,m2x,予選E組,5,清風高校,108.55,223.08,336.46,449.11,5,
10307,2013,28,m2x,予選E組,2,首都大学東京,110.15,226.35,343.65,458.58,6,
10308,2013,29,m2x,予選F組,5,山田高校B,106.41,217.53,326.76,430.59,1,→Semi-Final
10309,2013,29,m2x,予選F組,6,龍谷大学,99.15,207.73,320.63,433.36,2,
10310,2013,29,m2x,予選F組,2,東京医科歯科大学,105.35,216.66,333.79,453.49,3,
10311,2013,29,m2x,予選F組,3,名古屋大学A,108.04,226.61,349.36,468.71,4,
10312,2013,29,m2x,予選F組,4,今治西高校B,109.16,227.36,349.55,471.53,5,
10313,2013,29,m2x,予選F組,1,九州大学B,114.46,235.14,356.05,472.1,6,
10314,2013,30,m2x,予選G組,1,富山国際大学B,100.59,206.1,313.15,421.59,1,→Semi-Final
10315,2013,30,m2x,予選G組,3,立命館大学,101.46,210.81,320.56,429.26,2,
10316,2013,30,m2x,予選G組,4,九州大学A,110.19,230.6,350.87,473.6,3,
10317,2013,30,m2x,予選G組,5,立教大学B,115.59,235.25,357.85,482.9,4,
10318,2013,30,m2x,予選G組,2,今治西高校C,116.97,239.97,364.8,491.03,5,
10320,2013,31,m2x,予選H組,3,関西高校,98.03,204.38,311.88,420.36,1,→Semi-Final
10321,2013,31,m2x,予選H組,1,東海大学,97.46,205.74,319.22,428.37,2,
10322,2013,31,m2x,予選H組,4,立教大学A,104.49,214.46,324.16,431.49,3,
10323,2013,31,m2x,予選H組,2,今治西高校A,101.43,217.36,332.6,447.2,4,
10324,2013,31,m2x,予選H組,5,東京工業大学,107.47,223.06,341.43,462.0,5,
10326,2013,32,m2x,予選I組,3,中央大学,99.19,206.22,317.3,427.48,1,→Semi-Final
10327,2013,32,m2x,予選I組,5,明治大学,104.22,216.29,332.55,448.67,2,
10328,2013,32,m2x,予選I組,1,今治西高校D,109.89,231.73,353.04,470.23,3,
10329,2013,32,m2x,予選I組,2,一橋大学A,110.9,230.05,350.55,472.93,4,
10330,2013,32,m2x,予選I組,4,一橋大学C,115.24,236.07,357.59,479.05,5,
10332,2013,33,m2x,予選J組,3,仙台大学,104.07,215.25,328.15,437.61,1,→Semi-Final
10333,2013,33,m2x,予選J組,5,大阪市立大学,102.53,213.08,326.62,440.68,2,
10334,2013,33,m2x,予選J組,2,東京大学,105.71,217.24,333.19,446.81,3,
10335,2013,33,m2x,予選J組,4,東京外国語大学,111.46,230.58,352.04,472.92,4,
10336,2013,33,m2x,予選J組,1,鹿児島大学,128.01,274.05,413.46,549.08,5,
10338,2013,70,m2x,敗復A組,4,茨城大学,111.5,228.52,345.33,461.28,1,→Semi-Final
10339,2013,70,m2x,敗復A組,3,大阪市立大学,110.25,227.32,346.27,463.67,2,
10340,2013,70,m2x,敗復A組,2,名古屋大学A,114.96,240.82,370.14,498.16,3,
10341,2013,70,m2x,敗復A組,5,今治西高校D,116.56,246.1,376.59,505.5,4,
10344,2013,71,m2x,敗復B組,3,成蹊大学A,111.5,227.68,349.62,470.13,1,→Semi-Final
10345,2013,71,m2x,敗復B組,4,新潟大学A,110.23,230.24,354.67,472.97,2,
10346,2013,71,m2x,敗復B組,2,一橋大学B,123.45,246.97,374.06,499.58,3,
10347,2013,71,m2x,敗復B組,5,今治西高校B,117.58,242.79,373.33,503.24,4,
10350,2013,72,m2x,敗復C組,3,東北大学,111.88,228.0,347.83,463.53,1,→Semi-Final
10351,2013,72,m2x,敗復C組,4,長崎明誠高校,108.88,228.33,348.09,467.73,2,
10352,2013,72,m2x,敗復C組,2,東京工業大学,115.05,247.09,372.1,496.41,3,
10353,2013,72,m2x,敗復C組,5,九州大学B,121.83,253.23,384.98,516.08,4,
10356,2013,73,m2x,敗復D組,3,龍谷大学,108.04,222.83,340.93,455.05,1,→Semi-Final
10357,2013,73,m2x,敗復D組,4,東京大学,111.19,225.7,344.32,459.52,2,
10358,2013,73,m2x,敗復D組,2,大阪府立大学,116.64,235.83,358.03,482.32,3,
10359,2013,73,m2x,敗復D組,5,東京外国語大学,114.08,236.09,362.7,490.43,4,
10362,2013,74,m2x,敗復E組,3,千葉大学,112.57,228.2,346.79,464.51,1,→Semi-Final
10363,2013,74,m2x,敗復E組,4,今治西高校A,106.27,225.39,346.14,464.96,2,
10364,2013,74,m2x,敗復E組,2,小樽商科大学,111.57,230.67,357.39,485.58,3,
10365,2013,74,m2x,敗復E組,5,一橋大学A,117.56,252.27,380.9,511.13,4,
10368,2013,75,m2x,敗復F組,3,愛媛大学,109.93,225.4,343.51,460.21,1,→Semi-Final
10369,2013,75,m2x,敗復F組,4,関西学院大学,113.31,232.44,354.63,478.84,2,
10370,2013,75,m2x,敗復F組,2,東京海洋大学,116.61,238.85,365.17,489.79,3,
10371,2013,75,m2x,敗復F組,5,九州大学A,122.15,245.79,373.4,504.09,4,
10374,2013,76,m2x,敗復G組,3,立教大学A,111.41,223.8,339.11,456.5,1,→Semi-Final
10375,2013,76,m2x,敗復G組,4,慶應義塾大学A,110.55,228.32,351.37,474.43,2,
10376,2013,76,m2x,敗復G組,2,首都大学東京,117.45,236.54,357.77,476.84,3,
10377,2013,76,m2x,敗復G組,5,新潟大学B,119.68,245.12,376.51,505.72,4,
10378,2013,76,m2x,敗復G組,1,鹿児島大学,142.74,288.72,436.04,579.0,5,
10380,2013,77,m2x,敗復H組,3,立命館大学,110.9,225.37,342.41,457.48,1,→Semi-Final
10381,2013,77,m2x,敗復H組,4,明治大学,117.81,237.6,357.18,475.64,2,
10382,2013,77,m2x,敗復H組,2,金沢大学,116.13,237.8,362.11,481.91,3,
10383,2013,77,m2x,敗復H組,5,成蹊大学B,126.61,253.39,380.01,500.85,4,
10384,2013,77,m2x,敗復H組,1,名古屋大学C,125.78,252.38,385.49,513.97,5,
10386,2013,78,m2x,敗復I組,3,東海大学,107.41,224.34,344.66,461.71,1,→Semi-Final
10387,2013,78,m2x,敗復I組,2,東京医科歯科大学,118.12,238.34,363.43,481.74,2,
10388,2013,78,m2x,敗復I組,4,清風高校,118.52,241.55,360.34,483.09,3,
10389,2013,78,m2x,敗復I組,1,今治西高校C,121.91,254.65,388.43,520.2,4,
10390,2013,78,m2x,敗復I組,5,名古屋大学B,132.58,267.93,403.21,535.58,5,
10392,2013,79,m2x,敗復J組,3,富山国際大学A,106.69,222.05,340.58,455.03,1,→Semi-Final
10393,2013,79,m2x,敗復J組,4,慶應義塾大学B,113.4,232.69,354.91,476.13,2,
10394,2013,79,m2x,敗復J組,2,慶應義塾大学C,114.6,237.62,360.31,483.65,3,
10395,2013,79,m2x,敗復J組,1,立教大学B,123.29,253.51,384.65,512.42,4,
10396,2013,79,m2x,敗復J組,5,一橋大学C,126.6,259.25,392.25,520.68,5,
10398,2013,104,m2x,準決A組,3,吉田高校,96.83,203.1,310.83,418.79,1,→Final A
10399,2013,104,m2x,準決A組,1,愛媛大学,104.07,213.58,321.0,426.71,2,→Final B
10400,2013,104,m2x,準決A組,5,立命館大学,104.4,213.76,320.79,427.36,3,
10401,2013,104,m2x,準決A組,4,山田高校B,106.83,215.41,323.28,427.77,4,
10402,2013,104,m2x,準決A組,2,米子東高校,107.5,218.67,329.88,439.68,5,
10404,2013,105,m2x,準決B組,3,関西高校,97.39,201.25,307.47,416.72,1,→Final A
10405,2013,105,m2x,準決B組,5,立教大学A,102.76,209.46,317.11,424.01,2,→Final B
10406,2013,105,m2x,準決B組,4,中央大学,100.81,208.01,325.98,433.72,3,
10407,2013,105,m2x,準決B組,2,仙台大学,103.06,212.51,323.59,435.71,4,
10408,2013,105,m2x,準決B組,1,茨城大学,106.34,222.69,339.66,457.63,5,
10410,2013,106,m2x,準決C組,3,山田高校A,99.04,203.74,311.75,420.78,1,→Final A
10411,2013,106,m2x,準決C組,5,東海大学,99.53,204.25,313.93,425.07,2,→Final B
10412,2013,106,m2x,準決C組,2,龍谷大学,103.67,215.06,327.91,438.48,3,
10413,2013,106,m2x,準決C組,4,岐阜経済大学,100.91,213.82,327.11,440.2,4,
10414,2013,106,m2x,準決C組,1,成蹊大学A,108.47,223.01,340.45,459.23,5,
10416,2013,107,m2x,準決D組,3,東京経済大学,97.05,203.41,313.73,422.99,1,→Final A
10417,2013,107,m2x,準決D組,2,富山国際大学A,99.5,206.11,316.28,424.56,2,→Final B
10418,2013,107,m2x,準決D組,4,富山国際大学B,100.3,207.76,319.43,427.42,3,
