,year,race_number,boat_type,section_code,lane,team,500m,1000m,1500m,2000m,order,qualify
10949,2009,20,m1x,予選H組,3,菅 尚人(名古屋工業大学),118.29,239.97,366.44,491.06,6.0,
10950,2009,75,m1x,敗復A組,4,山崎 大輔(東京経済大学),109.53,226.55,346.54,466.2,1.0,→Semi-Final
10951,2009,75,m1x,敗復A組,3,塩見 一徳(滋賀医科大学),112.83,230.84,351.15,470.5,2.0,
10952,2009,75,m1x,敗復A組,2,菅 尚人(名古屋工業大学),115.47,235.14,357.04,476.08,3.0,
10953,2009,75,m1x,敗復A組,5,山浦 功二(近畿大学),118.21,242.34,364.8,485.33,4.0,
10954,2009,75,m1x,敗復A組,1,市村 俊太郎(埼玉大学),128.48,264.28,400.56,535.77,5.0,
10956,2009,76,m1x,敗復B組,3,小金井 一憲(一橋大学),111.94,229.38,347.14,462.76,1.0,→Semi-Final
10957,2009,76,m1x,敗復B組,4,小室 新(首都大学東京),113.31,231.75,348.86,464.01,2.0,
10958,2009,76,m1x,敗復B組,2,廣石 圭太(慶應義塾大学),110.24,228.91,349.62,472.49,3.0,
10959,2009,76,m1x,敗復B組,5,荒木 拓也(東京農業大学生物産業学部),114.88,237.84,360.3,484.07,4.0,
10960,2009,76,m1x,敗復B組,1,伊奈 幹起(大同大学),128.03,266.74,406.67,542.63,5.0,
10962,2009,77,m1x,敗復C組,3,山崎 明(千葉大学),113.43,231.29,350.1,468.58,1.0,→Semi-Final
10963,2009,77,m1x,敗復C組,4,寺地 和雄(山口大学),118.24,235.34,354.22,472.39,2.0,
10964,2009,77,m1x,敗復C組,5,柳澤 昇平(東京医科歯科大学),116.71,239.1,359.34,477.94,3.0,
10965,2009,77,m1x,敗復C組,2,井上 洋輔(早稲田大学理工漕艇部),117.13,237.74,360.56,482.94,4.0,
10966,2009,77,m1x,敗復C組,1,近藤 学(金沢大学),122.88,252.17,383.01,511.1,5.0,
10968,2009,78,m1x,敗復D組,3,萩原 臨(法政大学),109.02,226.84,345.72,463.36,1.0,→Semi-Final
10969,2009,78,m1x,敗復D組,4,西口 真人(甲南大学),118.88,238.84,356.62,470.93,2.0,
10970,2009,78,m1x,敗復D組,2,関口 徳朗(山梨大学医学部),116.08,237.38,355.5,470.94,3.0,
10971,2009,78,m1x,敗復D組,5,白井 克弥(南山大学),119.32,242.27,364.99,485.71,4.0,
10972,2009,78,m1x,敗復D組,1,秋田 直樹(ビワコ成蹊スポーツ大),109.84,235.96,366.73,492.72,5.0,
10974,2009,79,m1x,敗復E組,3,江藤 崇夫(静岡大学),107.47,220.75,337.07,456.17,1.0,→Semi-Final
10975,2009,79,m1x,敗復E組,4,中田 将紀(東北学院大学),108.04,226.48,349.83,467.88,2.0,
10976,2009,79,m1x,敗復E組,2,北条 正人(福山大学),110.99,228.68,349.54,470.24,3.0,
10977,2009,79,m1x,敗復E組,5,佐々木 順承(島根大学),116.95,238.74,361.49,481.29,4.0,
10978,2009,79,m1x,敗復E組,1,長谷川 貴彦(東北大学),115.19,237.76,363.08,490.54,5.0,
10980,2009,80,m1x,敗復F組,3,瀧口 慶(東京外国語大学),105.15,218.87,335.86,452.95,1.0,→Semi-Final
10981,2009,80,m1x,敗復F組,4,倉敷 達之(鳥取大学医学部),110.47,230.68,349.08,462.98,2.0,
10982,2009,80,m1x,敗復F組,2,加藤 裕(熊本大学),111.7,232.1,348.84,464.98,3.0,
10983,2009,80,m1x,敗復F組,5,西村 郷(小樽商科大学),109.82,230.05,351.41,472.78,4.0,
10984,2009,80,m1x,敗復F組,1,武藤 充孝(西南学院大学),118.18,242.34,365.6,489.14,5.0,
10986,2009,81,m1x,敗復G組,3,野村 雄太(京都大学),110.33,222.81,333.24,447.5,1.0,→Semi-Final
10987,2009,81,m1x,敗復G組,2,山本 拓朗(九州大学),108.79,221.89,335.68,454.19,2.0,
10988,2009,81,m1x,敗復G組,4,信田 有哉(茨城大学),113.49,230.08,348.3,467.2,3.0,
10989,2009,81,m1x,敗復G組,5,斉藤 圭介(明治大学),109.67,229.26,354.04,474.69,4.0,
10990,2009,81,m1x,敗復G組,1,上野 晃太郎(日本体育大学),111.68,230.47,357.15,483.23,5.0,
10992,2009,82,m1x,敗復H組,3,新谷 健介(立教大学),108.8,223.69,337.67,447.38,1.0,→Semi-Final
10993,2009,82,m1x,敗復H組,4,梶間 一彰(大阪市立大学),111.14,228.9,347.3,465.43,2.0,
10994,2009,82,m1x,敗復H組,2,手塚 龍行(学習院大学),113.11,230.27,350.0,469.53,3.0,
10995,2009,82,m1x,敗復H組,1,佐々木 諒(大阪大学),112.11,231.98,353.32,475.68,4.0,
10996,2009,82,m1x,敗復H組,5,中野 淳(大阪府立大学),110.57,229.3,351.86,476.03,5.0,
10998,2009,136,m1x,準決A組,3,今井 祐樹(岐阜経済大学),104.04,216.42,331.3,444.01,1.0,→Final A
10999,2009,136,m1x,準決A組,2,江藤 崇夫(静岡大学),105.55,217.84,333.9,452.74,2.0,→Final B
11000,2009,136,m1x,準決A組,4,中野 達矢(東京工業大学),104.47,219.67,338.04,459.01,3.0,
11001,2009,136,m1x,準決A組,5,小金井 一憲(一橋大学),108.44,224.75,343.61,462.84,4.0,
11004,2009,137,m1x,準決B組,3,杉崎 高久(日本大学),105.41,215.9,328.23,448.18,1.0,→Final A
11005,2009,137,m1x,準決B組,2,瀧口 慶(東京外国語大学),105.85,217.25,333.37,454.23,2.0,→Final B
11006,2009,137,m1x,準決B組,4,土山 尚人(愛知工業大学),108.28,225.13,342.79,459.59,3.0,
11007,2009,137,m1x,準決B組,5,萩原 臨(法政大学),107.61,223.71,340.12,460.87,4.0,
11010,2009,138,m1x,準決C組,3,木村 稔(富山国際大学),109.59,222.14,336.59,446.59,1.0,→Final A
11011,2009,138,m1x,準決C組,2,野村 雄太(京都大学),112.2,223.27,334.84,451.32,2.0,→Final B
11012,2009,138,m1x,準決C組,5,山崎 大輔(東京経済大学),111.18,228.28,348.68,463.44,3.0,
11013,2009,138,m1x,準決C組,4,村上 裕二郎(岡山大学),108.78,225.34,344.96,463.88,4.0,
11016,2009,139,m1x,準決D組,4,田頭 知也(松山大学),109.67,223.5,336.66,449.8,1.0,→Final A
11017,2009,139,m1x,準決D組,2,新谷 健介(立教大学),110.1,224.01,339.61,450.54,2.0,→Final B
11018,2009,139,m1x,準決D組,3,葛原 雄矢(名古屋大学),107.76,222.66,339.16,451.04,3.0,
11019,2009,139,m1x,準決D組,5,山崎 明(千葉大学),114.65,233.15,354.29,471.44,4.0,
11022,2009,172,m1x,順決,5,瀧口 慶(東京外国語大学),111.36,227.44,343.21,457.34,1.0,
11023,2009,172,m1x,順決,3,新谷 健介(立教大学),114.74,233.05,349.58,459.69,2.0,
11024,2009,172,m1x,順決,4,野村 雄太(京都大学),115.07,232.8,348.35,460.23,3.0,
11025,2009,172,m1x,順決,2,江藤 崇夫(静岡大学),112.19,229.97,349.04,467.24,4.0,
11028,2009,184,m1x,決勝,2,杉崎 高久(日本大学),115.51,234.56,354.77,468.74,1.0,
11029,2009,184,m1x,決勝,3,今井 祐樹(岐阜経済大学),115.3,236.98,358.46,470.49,2.0,
11030,2009,184,m1x,決勝,4,木村 稔(富山国際大学),119.3,240.72,360.48,477.06,3.0,
11031,2009,184,m1x,決勝,5,田頭 知也(松山大学),117.39,240.6,364.41,482.69,4.0,
11034,2009,7,w1x,予選A組,3,野木 保菜美(法政大学),121.23,244.17,369.22,499.26,1.0,→Semi-Final
11035,2009,7,w1x,予選A組,6,野崎 千聖(岡山大学),123.95,253.01,383.41,516.62,2.0,
11036,2009,7,w1x,予選A組,1,及川 香菜子(東京大学),127.49,258.49,393.21,532.84,3.0,
11037,2009,7,w1x,予選A組,4,野中 陽子(広島大学),126.37,260.62,400.41,540.91,4.0,
11038,2009,7,w1x,予選A組,5,山下 知美(鹿屋体育大学),125.44,262.88,403.75,544.77,5.0,
11039,2009,7,w1x,予選A組,2,小桧山 朝華(金沢大学),134.29,275.18,419.39,567.13,6.0,
11040,2009,8,w1x,予選B組,5,木村 真理子(大阪大学),123.5,254.84,391.88,532.01,1.0,→Semi-Final
11041,2009,8,w1x,予選B組,6,山田 美奈(新潟大学),130.68,265.45,404.32,541.18,2.0,
11042,2009,8,w1x,予選B組,4,藤野 明日香(長崎大学),127.76,263.58,402.56,542.26,3.0,
11043,2009,8,w1x,予選B組,2,藤原 麻里(共立女子大学),129.77,264.39,402.31,543.42,4.0,
11044,2009,8,w1x,予選B組,3,園田 麻衣(愛媛大学),132.0,267.35,406.21,547.55,5.0,
11045,2009,8,w1x,予選B組,1,岩崎 梓(千葉大学),132.41,267.8,411.09,558.09,6.0,
11046,2009,9,w1x,予選C組,5,晦日 尚子(早稲田大学),117.93,243.74,374.16,502.92,1.0,→Semi-Final
11047,2009,9,w1x,予選C組,6,片岡 美貴(島根大学),120.32,250.3,384.69,519.41,2.0,
11048,2009,9,w1x,予選C組,4,秋篠 薫(東海大学理工学部),123.36,253.93,389.71,521.99,3.0,
11049,2009,9,w1x,予選C組,2,渡邊 知里(一橋大学),122.0,255.36,396.46,535.35,4.0,
11050,2009,9,w1x,予選C組,3,田口 亜美(龍谷大学),126.14,261.46,402.68,540.22,5.0,
11051,2009,9,w1x,予選C組,1,宮本 明子(仙台大学),129.57,266.45,406.47,543.72,6.0,
11052,2009,10,w1x,予選D組,1,埜田 祐里恵(日本体育大学),119.53,243.7,373.62,495.35,1.0,→Semi-Final
11053,2009,10,w1x,予選D組,2,堀田 茉希(岐阜経済大学),121.95,251.08,386.47,513.85,2.0,
11054,2009,10,w1x,予選D組,5,増永 有里江(山口大学),123.53,254.98,389.63,518.44,3.0,
11055,2009,10,w1x,予選D組,4,中野 愛(松山大学),133.82,274.89,413.73,549.08,4.0,
11058,2009,11,w1x,予選E組,4,岡田 奈央美(立教大学),125.87,260.47,395.72,530.35,1.0,→Semi-Final
11059,2009,11,w1x,予選E組,1,加地 由里菜(甲南大学),131.62,270.69,406.44,535.99,2.0,
11060,2009,11,w1x,予選E組,3,西山 玲子(慶應義塾大学),122.2,257.23,399.95,536.28,3.0,
11061,2009,11,w1x,予選E組,2,光山 成美(北海道大学水産学部),124.82,263.49,404.37,538.6,4.0,
11062,2009,11,w1x,予選E組,5,宮村 知聖(成城大学),137.08,277.33,417.5,554.02,5.0,
11064,2009,12,w1x,予選F組,5,中山 友紀(明治大学),123.05,249.41,378.45,504.98,1.0,→Semi-Final
11065,2009,12,w1x,予選F組,4,櫻井 郁子(中央大学),124.63,253.08,385.53,515.69,2.0,
11066,2009,12,w1x,予選F組,3,尾坂 美樹(京都大学),136.4,273.87,412.19,548.72,3.0,
11067,2009,12,w1x,予選F組,1,井上 真帆(滋賀医科大学),138.84,276.05,414.5,554.5,4.0,
11068,2009,12,w1x,予選F組,2,加川 温美(神戸大学),136.94,276.32,421.14,560.41,5.0,
11070,2009,70,w1x,敗復A組,4,秋篠 薫(東海大学理工学部),123.53,250.98,380.23,506.81,1.0,→Semi-Final
11071,2009,70,w1x,敗復A組,3,片岡 美貴(島根大学),121.82,251.24,382.91,511.84,2.0,→Semi-Final
11072,2009,70,w1x,敗復A組,2,藤野 明日香(長崎大学),126.16,259.76,398.1,532.32,3.0,
11073,2009,70,w1x,敗復A組,5,藤原 麻里(共立女子大学),130.65,269.46,410.07,542.0,4.0,
11074,2009,70,w1x,敗復A組,1,加川 温美(神戸大学),131.41,266.75,407.79,546.04,5.0,
11075,2009,70,w1x,敗復A組,6,小桧山 朝華(金沢大学),131.08,269.74,411.66,551.85,6.0,
11076,2009,71,w1x,敗復B組,3,増永 有里江(山口大学),120.65,250.34,383.59,515.06,1.0,→Semi-Final
11077,2009,71,w1x,敗復B組,4,及川 香菜子(東京大学),126.46,257.19,390.79,524.06,2.0,→Semi-Final
11078,2009,71,w1x,敗復B組,5,宮本 明子(仙台大学),130.02,263.68,396.6,526.68,3.0,
11079,2009,71,w1x,敗復B組,2,山田 美奈(新潟大学),131.57,269.44,408.88,543.11,4.0,
11080,2009,71,w1x,敗復B組,1,岩崎 梓(千葉大学),133.64,274.08,413.11,552.67,5.0,
11082,2009,72,w1x,敗復C組,3,野崎 千聖(岡山大学),122.39,249.58,378.21,504.69,1.0,→Semi-Final
11083,2009,72,w1x,敗復C組,4,渡邊 知里(一橋大学),120.36,249.36,383.24,516.76,2.0,→Semi-Final
11084,2009,72,w1x,敗復C組,5,山下 知美(鹿屋体育大学),124.6,255.7,388.11,520.61,3.0,
11085,2009,72,w1x,敗復C組,2,野中 陽子(広島大学),125.59,258.88,392.5,523.02,4.0,
11086,2009,72,w1x,敗復C組,1,井上 真帆(滋賀医科大学),133.57,270.41,407.88,544.6,5.0,
11088,2009,73,w1x,敗復D組,3,櫻井 郁子(中央大学),119.87,247.6,378.95,509.9,1.0,→Semi-Final
11089,2009,73,w1x,敗復D組,4,加地 由里菜(甲南大学),130.49,264.17,398.23,528.74,2.0,→Semi-Final
11090,2009,73,w1x,敗復D組,2,田口 亜美(龍谷大学),128.57,262.54,398.85,535.06,3.0,
11091,2009,73,w1x,敗復D組,1,宮村 知聖(成城大学),132.76,268.07,402.33,537.14,4.0,
11092,2009,73,w1x,敗復D組,5,園田 麻衣(愛媛大学),131.52,266.47,403.12,541.55,5.0,
11094,2009,74,w1x,敗復E組,3,堀田 茉希(岐阜経済大学),120.09,246.76,374.59,500.78,1.0,→Semi-Final
11095,2009,74,w1x,敗復E組,4,西山 玲子(慶應義塾大学),122.59,251.94,383.75,513.07,2.0,→Semi-Final
11096,2009,74,w1x,敗復E組,2,光山 成美(北海道大学水産学部),123.16,258.54,394.72,526.49,3.0,
11097,2009,74,w1x,敗復E組,1,中野 愛(松山大学),129.58,267.46,400.56,531.3,4.0,
11098,2009,74,w1x,敗復E組,5,尾坂 美樹(京都大学),128.09,266.21,404.64,545.29,5.0,
11100,2009,132,w1x,準決A組,3,埜田 祐里恵(日本体育大学),117.79,241.02,364.98,488.44,1.0,→Final A
11101,2009,132,w1x,準決A組,4,櫻井 郁子(中央大学),119.53,247.06,379.32,508.84,2.0,→Final B
11102,2009,132,w1x,準決A組,5,加地 由里菜(甲南大学),128.61,262.65,395.36,526.32,3.0,
11106,2009,133,w1x,準決B組,3,野木 保菜美(法政大学),119.82,241.75,365.9,489.46,1.0,→Final A
11107,2009,133,w1x,準決B組,4,秋篠 薫(東海大学理工学部),123.05,249.59,376.22,502.22,2.0,→Final B
11108,2009,133,w1x,準決B組,2,西山 玲子(慶應義塾大学),120.09,247.39,381.81,513.71,3.0,
11109,2009,133,w1x,準決B組,5,及川 香菜子(東京大学),124.56,253.97,387.28,518.74,4.0,
11112,2009,134,w1x,準決C組,3,晦日 尚子(早稲田大学),114.9,238.26,364.73,491.87,1.0,→Final A
11113,2009,134,w1x,準決C組,2,野崎 千聖(岡山大学),121.51,245.64,371.13,498.62,2.0,→Final B
11114,2009,134,w1x,準決C組,5,増永 有里江(山口大学),119.3,248.16,379.18,510.4,3.0,
11115,2009,134,w1x,準決C組,4,木村 真理子(大阪大学),123.36,253.74,389.54,520.4,4.0,
11118,2009,135,w1x,準決D組,3,中山 友紀(明治大学),115.15,239.91,368.62,496.24,1.0,→Final A
11119,2009,135,w1x,準決D組,2,堀田 茉希(岐阜経済大学),118.22,244.4,373.52,503.73,2.0,→Final B
11120,2009,135,w1x,準決D組,5,渡邊 知里(一橋大学),122.81,250.78,384.93,513.38,3.0,
11121,2009,135,w1x,準決D組,4,岡田 奈央美(立教大学),124.54,253.04,386.07,518.04,4.0,
11124,2009,171,w1x,順決,2,堀田 茉希(岐阜経済大学),123.74,253.46,387.34,516.1,1.0,
11125,2009,171,w1x,順決,5,櫻井 郁子(中央大学),124.66,254.49,387.94,516.67,2.0,
11126,2009,171,w1x,順決,3,野崎 千聖(岡山大学),127.85,259.57,392.95,521.85,3.0,
11127,2009,171,w1x,順決,4,秋篠 薫(東海大学理工学部),126.57,259.14,394.62,523.98,4.0,
11130,2009,183,w1x,決勝,3,埜田 祐里恵(日本体育大学),117.24,241.27,374.65,504.2,1.0,
11131,2009,183,w1x,決勝,2,晦日 尚子(早稲田大学),115.32,238.17,371.35,504.5,2.0,
11132,2009,183,w1x,決勝,4,野木 保菜美(法政大学),119.71,244.11,377.59,513.43,3.0,
11133,2009,183,w1x,決勝,5,中山 友紀(明治大学),118.66,244.47,380.6,519.75,4.0,
11136,2009,21,m2+,予選A組,3,一橋大学,116.3,234.16,352.62,471.3,1.0,→Semi-Final
11137,2009,21,m2+,予選A組,5,明治大学,114.9,233.97,352.85,473.99,2.0,
11138,2009,21,m2+,予選A組,2,京都大学,116.06,236.66,358.64,480.44,3.0,
11139,2009,21,m2+,予選A組,4,名古屋大学,120.77,244.01,367.88,493.86,4.0,
11142,2009,22,m2+,予選B組,3,岐阜経済大学,115.31,235.21,357.23,477.74,1.0,→Semi-Final
11143,2009,22,m2+,予選B組,2,福島県立医科大学,124.2,248.98,375.65,499.06,2.0,
11144,2009,22,m2+,予選B組,4,東北大学,128.51,261.48,395.22,525.14,3.0,
11148,2009,23,m2+,予選C組,4,日本大学,116.29,236.88,356.19,474.32,1.0,→Semi-Final
11149,2009,23,m2+,予選C組,3,慶應義塾大学,116.64,237.4,358.76,481.3,2.0,
11150,2009,23,m2+,予選C組,2,島根大学,122.85,251.05,375.75,497.45,3.0,
11154,2009,24,m2+,予選D組,2,早稲田大学,114.21,236.36,359.74,478.78,1.0,→Semi-Final
11155,2009,24,m2+,予選D組,4,立命館大学,119.06,239.98,361.44,480.18,2.0,
11156,2009,24,m2+,予選D組,3,東京大学,119.31,246.07,376.96,504.52,3.0,
11160,2009,83,m2+,敗復A組,3,立命館大学,117.57,236.14,354.52,471.27,1.0,→Semi-Final
11161,2009,83,m2+,敗復A組,4,京都大学,116.78,235.44,356.42,474.64,2.0,→Semi-Final
11162,2009,83,m2+,敗復A組,5,福島県立医科大学,115.89,238.46,361.34,483.45,3.0,
11163,2009,83,m2+,敗復A組,2,島根大学,118.95,242.84,368.26,487.17,4.0,
11166,2009,84,m2+,敗復B組,4,慶應義塾大学,112.0,228.88,347.12,465.06,1.0,→Semi-Final
11167,2009,84,m2+,敗復B組,3,明治大学,116.99,233.9,351.7,469.98,2.0,→Semi-Final
11168,2009,84,m2+,敗復B組,2,名古屋大学,120.64,240.87,362.28,479.43,3.0,
11169,2009,84,m2+,敗復B組,5,東京大学,119.77,239.38,361.75,481.8,4.0,
11170,2009,84,m2+,敗復B組,1,東北大学,122.83,251.11,381.66,507.66,5.0,
11172,2009,140,m2+,準決A組,2,慶應義塾大学,111.22,228.44,347.73,469.27,1.0,→Final A
11173,2009,140,m2+,準決A組,3,一橋大学,115.89,232.77,352.54,472.08,2.0,→Final A
11174,2009,140,m2+,準決A組,5,京都大学,116.94,236.15,356.43,474.87,3.0,→Final B
11175,2009,140,m2+,準決A組,4,早稲田大学,112.42,230.46,352.33,476.17,4.0,→Final B
11178,2009,141,m2+,準決B組,3,日本大学,111.33,228.39,348.22,466.38,1.0,→Final A
11179,2009,141,m2+,準決B組,2,明治大学,117.08,233.19,352.5,469.64,2.0,→Final A
11180,2009,141,m2+,準決B組,4,岐阜経済大学,115.55,233.39,353.79,471.29,3.0,→Final B
11181,2009,141,m2+,準決B組,5,立命館大学,118.73,238.01,357.56,475.14,4.0,→Final B
11184,2009,168,m2+,順決,3,岐阜経済大学,115.85,236.62,358.74,479.68,1.0,
11185,2009,168,m2+,順決,2,立命館大学,120.19,240.72,362.5,483.69,2.0,
11186,2009,168,m2+,順決,4,京都大学,119.96,243.21,366.7,486.98,3.0,
11187,2009,168,m2+,順決,5,早稲田大学,117.47,240.28,365.7,488.77,4.0,
11190,2009,180,m2+,決勝,3,日本大学,110.26,226.44,344.58,461.79,1.0,
11191,2009,180,m2+,決勝,2,明治大学,114.74,231.33,349.04,464.88,2.0,
11192,2009,180,m2+,決勝,5,一橋大学,113.61,229.74,348.01,465.66,3.0,
11193,2009,180,m2+,決勝,4,慶應義塾大学,109.56,225.04,344.24,467.42,4.0,
11196,2009,39,m4-,予選A組,4,日本大学,96.67,195.04,299.23,406.46,1.0,→Semi-Final
11197,2009,39,m4-,予選A組,2,立命館大学,96.21,195.4,305.63,413.2,2.0,
11198,2009,39,m4-,予選A組,5,中央大学,101.39,203.9,312.65,417.07,3.0,
11199,2009,39,m4-,予選A組,1,早稲田大学,101.56,204.64,319.83,431.45,4.0,
11200,2009,39,m4-,予選A組,3,東京大学,101.22,208.38,325.01,437.67,5.0,
11202,2009,40,m4-,予選B組,4,明治大学,98.36,199.48,304.45,409.04,1.0,→Semi-Final
11203,2009,40,m4-,予選B組,2,一橋大学,98.82,204.14,312.57,417.65,2.0,
11204,2009,40,m4-,予選B組,3,東京経済大学,99.26,203.14,313.87,424.64,3.0,
11205,2009,40,m4-,予選B組,5,筑波大学,100.15,204.84,315.88,426.74,4.0,
11208,2009,41,m4-,予選C組,2,仙台大学,99.59,201.61,307.14,407.82,1.0,→Semi-Final
11209,2009,41,m4-,予選C組,5,立教大学,101.29,206.02,313.93,417.36,2.0,
11210,2009,41,m4-,予選C組,4,龍谷大学,110.11,220.1,334.47,450.84,3.0,
11211,2009,41,m4-,予選C組,3,岐阜経済大学,111.59,226.64,346.77,461.84,4.0,
11214,2009,42,m4-,予選D組,4,慶應義塾大学,104.32,207.91,311.93,414.05,1.0,→Semi-Final
11215,2009,42,m4-,予選D組,3,京都大学,105.31,210.0,314.0,414.26,2.0,
11216,2009,42,m4-,予選D組,5,法政大学,107.21,212.39,318.98,420.94,3.0,
11217,2009,42,m4-,予選D組,2,東海大学,106.17,214.31,326.39,439.58,4.0,
11220,2009,98,m4-,敗復A組,3,立教大学,96.82,200.24,305.75,403.83,1.0,→Semi-Final
11221,2009,98,m4-,敗復A組,4,一橋大学,96.62,197.85,302.49,405.49,2.0,→Semi-Final
11222,2009,98,m4-,敗復A組,2,龍谷大学,99.32,201.88,308.8,417.59,3.0,
11223,2009,98,m4-,敗復A組,5,岐阜経済大学,103.27,216.3,334.16,447.5,4.0,
11226,2009,99,m4-,敗復B組,3,中央大学,95.73,196.41,299.9,397.93,1.0,→Semi-Final
11227,2009,99,m4-,敗復B組,4,法政大学,98.38,198.44,301.38,400.86,2.0,
11228,2009,99,m4-,敗復B組,2,東海大学,94.82,195.85,304.6,412.44,3.0,
11232,2009,100,m4-,敗復C組,3,京都大学,94.38,195.81,296.28,396.07,1.0,→Semi-Final
11233,2009,100,m4-,敗復C組,4,東京経済大学,94.56,196.41,300.17,398.73,2.0,
11234,2009,100,m4-,敗復C組,2,東京大学,96.67,199.81,300.42,399.49,3.0,
11238,2009,101,m4-,敗復D組,3,立命館大学,93.59,193.09,295.79,394.88,1.0,→Semi-Final
11239,2009,101,m4-,敗復D組,2,早稲田大学,93.38,196.3,299.84,404.9,2.0,
11240,2009,101,m4-,敗復D組,4,筑波大学,98.3,203.89,316.52,422.17,3.0,
11244,2009,150,m4-,準決A組,3,日本大学,92.22,189.24,290.35,393.14,1.0,→Final A
11245,2009,150,m4-,準決A組,2,立命館大学,94.38,193.26,292.96,395.4,2.0,→Final A
11246,2009,150,m4-,準決A組,5,立教大学,96.3,196.69,298.42,400.8,3.0,→Final B
11247,2009,150,m4-,準決A組,4,慶應義塾大学,93.25,193.1,297.3,403.0,4.0,→Final B
11248,2009,150,m4-,準決A組,1,一橋大学,97.44,200.34,312.83,419.16,5.0,→Final B
11250,2009,151,m4-,準決B組,3,仙台大学,95.31,196.51,299.78,397.85,1.0,→Final A
11251,2009,151,m4-,準決B組,4,明治大学,93.4,193.91,298.83,400.2,2.0,→Final A
11252,2009,151,m4-,準決B組,5,中央大学,96.25,196.28,300.18,402.9,3.0,→Final B
11253,2009,151,m4-,準決B組,2,京都大学,93.05,195.33,303.46,412.31,4.0,→Final B
11256,2009,175,m4-,順決,5,京都大学,96.36,197.42,299.88,396.58,1.0,
11257,2009,175,m4-,順決,4,中央大学,97.54,200.23,302.36,399.16,2.0,
11258,2009,175,m4-,順決,3,立教大学,97.0,200.38,304.17,401.52,3.0,
11259,2009,175,m4-,順決,2,慶應義塾大学,96.79,198.83,302.62,401.53,4.0,
11260,2009,175,m4-,順決,1,一橋大学,94.96,196.3,301.07,403.54,5.0,
11262,2009,187,m4-,決勝,3,日本大学,94.54,191.22,291.94,385.68,1.0,
11263,2009,187,m4-,決勝,2,仙台大学,93.84,190.97,291.51,387.12,2.0,
11264,2009,187,m4-,決勝,4,立命館大学,94.87,193.69,293.95,391.6,3.0,
11265,2009,187,m4-,決勝,5,明治大学,96.22,195.65,296.78,394.41,4.0,
11268,2009,43,m4x,予選A組,3,富山国際大学,96.64,196.94,298.0,397.07,1.0,→Semi-Final
11269,2009,43,m4x,予選A組,2,明治大学,98.52,200.27,301.86,399.9,2.0,
11270,2009,43,m4x,予選A組,5,岐阜経済大学,101.15,204.48,312.98,421.09,3.0,
11271,2009,43,m4x,予選A組,4,東京工業大学,104.78,214.29,325.33,431.41,4.0,
11272,2009,43,m4x,予選A組,1,神戸大学,107.14,215.14,327.21,435.3,5.0,
11274,2009,44,m4x,予選B組,2,東京経済大学,94.58,193.49,296.38,394.98,1.0,→Semi-Final
11275,2009,44,m4x,予選B組,1,一橋大学,99.35,205.76,316.37,416.51,2.0,
11276,2009,44,m4x,予選B組,4,慶應義塾大学,103.25,209.88,316.63,419.39,3.0,
11277,2009,44,m4x,予選B組,5,立命館大学,97.18,197.38,320.69,423.53,4.0,
11278,2009,44,m4x,予選B組,3,東京医科歯科大学,105.83,213.21,324.01,432.89,5.0,
11280,2009,45,m4x,予選C組,5,日本大学,95.54,191.71,289.25,383.44,1.0,→Semi-Final
11281,2009,45,m4x,予選C組,2,日本体育大学,95.19,194.8,297.06,397.29,2.0,
11282,2009,45,m4x,予選C組,3,千葉大学,110.67,218.37,328.94,435.0,3.0,
11283,2009,45,m4x,予選C組,4,南山大学,117.04,235.56,352.89,470.56,4.0,
11286,2009,46,m4x,予選D組,5,龍谷大学,103.02,204.98,307.9,413.22,1.0,→Semi-Final
11287,2009,46,m4x,予選D組,4,北海道大学,101.46,203.71,307.47,415.06,2.0,
11288,2009,46,m4x,予選D組,2,京都大学,104.3,212.54,322.66,438.8,3.0,
11289,2009,46,m4x,予選D組,3,小樽商科大学,116.65,229.24,342.46,457.94,4.0,
11292,2009,102,m4x,敗復A組,3,一橋大学,94.19,194.98,298.98,400.75,1.0,→Semi-Final
11293,2009,102,m4x,敗復A組,4,慶應義塾大学,95.6,197.44,300.58,404.09,2.0,
11294,2009,102,m4x,敗復A組,2,京都大学,95.36,200.78,309.53,417.8,3.0,
11295,2009,102,m4x,敗復A組,5,小樽商科大学,101.67,208.66,317.28,422.94,4.0,
11298,2009,103,m4x,敗復B組,4,岐阜経済大学,94.49,193.31,294.06,392.27,1.0,→Semi-Final
11299,2009,103,m4x,敗復B組,3,北海道大学,96.76,196.35,296.04,393.12,2.0,
11300,2009,103,m4x,敗復B組,2,神戸大学,101.91,205.74,309.91,412.04,3.0,
11301,2009,103,m4x,敗復B組,5,南山大学,109.71,222.08,336.76,446.87,4.0,
11304,2009,104,m4x,敗復C組,3,明治大学,92.64,189.14,284.7,381.43,1.0,→Semi-Final
11305,2009,104,m4x,敗復C組,4,立命館大学,91.49,188.27,285.75,384.65,2.0,
11306,2009,104,m4x,敗復C組,2,千葉大学,98.94,204.14,310.44,417.8,3.0,
11310,2009,105,m4x,敗復D組,3,日本体育大学,91.73,187.79,285.05,382.04,1.0,→Semi-Final
11311,2009,105,m4x,敗復D組,4,東京工業大学,97.96,201.69,307.54,409.52,2.0,
11312,2009,105,m4x,敗復D組,2,東京医科歯科大学,96.33,198.29,304.31,410.21,3.0,
