,year,tournament_name,race_number,boat_type,section_code,lane,team,500m,1000m,1500m,2000m,order,qualify
6134,2016,全日本大学選手権大会,61,w2-,予選A組,2,龍谷大学,01:58.26,03:59.38,06:02.69,08:08.30,3,
6135,2016,全日本大学選手権大会,61,w2-,予選A組,1,法政大学,01:56.06,03:58.56,06:05.53,08:14.54,4,
6136,2016,全日本大学選手権大会,61,w2-,予選A組,6,一橋大学,02:01.15,04:06.95,06:16.14,08:24.30,5,
6137,2016,全日本大学選手権大会,61,w2-,予選A組,5,大阪大学,02:02.26,04:11.43,06:23.10,08:35.80,6,
6138,2016,全日本大学選手権大会,62,w2-,予選B組,5,日本体育大学,01:57.69,03:55.77,05:56.90,07:58.73,1,→Final A
6139,2016,全日本大学選手権大会,62,w2-,予選B組,3,明治大学,01:55.12,03:56.01,05:59.34,08:01.78,2,
6140,2016,全日本大学選手権大会,62,w2-,予選B組,4,立命館大学,01:57.11,03:56.24,05:58.85,08:01.96,3,
6141,2016,全日本大学選手権大会,62,w2-,予選B組,2,富山国際大学,01:58.55,04:03.34,06:08.22,08:11.74,4,
6142,2016,全日本大学選手権大会,62,w2-,予選B組,6,立教大学,01:59.43,04:02.37,06:09.34,08:13.11,5,
6143,2016,全日本大学選手権大会,62,w2-,予選B組,1,大阪市立大学,02:08.73,04:20.53,06:35.09,08:46.19,6,
6144,2016,全日本大学選手権大会,119,w2-,敗復A組,3,立命館大学,01:56.36,03:55.16,05:54.78,07:54.11,1,→Final A
6145,2016,全日本大学選手権大会,119,w2-,敗復A組,4,仙台大学,01:58.29,04:00.57,06:00.10,07:59.19,2,→Final B
6146,2016,全日本大学選手権大会,119,w2-,敗復A組,2,立教大学,01:55.28,03:57.30,06:01.85,08:03.38,3,→Final B
6147,2016,全日本大学選手権大会,119,w2-,敗復A組,5,法政大学,01:57.79,04:00.16,06:04.78,08:08.36,4,
6148,2016,全日本大学選手権大会,119,w2-,敗復A組,1,大阪市立大学,02:04.55,04:15.14,06:25.49,08:33.60,5,
6149,2016,全日本大学選手権大会,119,w2-,敗復A組,6,,,,,,,
6150,2016,全日本大学選手権大会,120,w2-,敗復B組,3,明治大学,01:55.45,03:53.74,05:55.17,07:56.91,1,→Final A
6151,2016,全日本大学選手権大会,120,w2-,敗復B組,4,龍谷大学,01:53.86,03:54.76,06:00.20,08:03.92,2,→Final B
6152,2016,全日本大学選手権大会,120,w2-,敗復B組,2,富山国際大学,01:58.35,04:02.17,06:07.96,08:09.67,3,→Final B
6153,2016,全日本大学選手権大会,120,w2-,敗復B組,5,一橋大学,01:59.31,04:05.24,06:15.37,08:22.15,4,
6154,2016,全日本大学選手権大会,120,w2-,敗復B組,1,大阪大学,02:01.07,04:11.19,06:23.97,08:32.61,5,
6155,2016,全日本大学選手権大会,120,w2-,敗復B組,6,,,,,,,
6156,2016,全日本大学選手権大会,179,w2-,順決,3,仙台大学,02:00.31,04:03.14,06:09.29,08:12.27,1,
6157,2016,全日本大学選手権大会,179,w2-,順決,5,富山国際大学,02:01.67,04:06.78,06:13.31,08:15.61,2,
6158,2016,全日本大学選手権大会,179,w2-,順決,2,龍谷大学,01:57.51,04:02.51,06:10.41,08:15.67,3,
6159,2016,全日本大学選手権大会,179,w2-,順決,4,立教大学,01:59.52,04:05.24,06:14.26,08:20.71,4,
6160,2016,全日本大学選手権大会,179,w2-,順決,1,,,,,,,
6161,2016,全日本大学選手権大会,179,w2-,順決,6,,,,,,,
6162,2016,全日本大学選手権大会,191,w2-,決勝,3,早稲田大学,01:55.13,03:53.94,05:54.79,07:51.27,1,
6163,2016,全日本大学選手権大会,191,w2-,決勝,2,立命館大学,01:57.60,03:56.54,05:56.31,07:52.21,2,
6164,2016,全日本大学選手権大会,191,w2-,決勝,4,日本体育大学,01:55.72,03:54.95,05:56.11,07:56.57,3,
6165,2016,全日本大学選手権大会,191,w2-,決勝,5,明治大学,01:57.31,03:56.94,05:58.49,08:00.50,4,
6166,2016,全日本大学選手権大会,191,w2-,決勝,1,,,,,,,
6167,2016,全日本大学選手権大会,191,w2-,決勝,6,,,,,,,
6168,2016,全日本大学選手権大会,13,m1x,予選A組,3,坂田 健(熊本大学),01:51.64,03:47.01,05:43.33,07:41.00,1,→Semi-Final
6169,2016,全日本大学選手権大会,13,m1x,予選A組,1,坂元 奎太(熊本学園大学),01:50.16,03:48.55,05:40.52,07:47.09,2,
6170,2016,全日本大学選手権大会,13,m1x,予選A組,5,齋木 怜央(龍谷大学),01:49.44,03:48.88,05:50.29,07:50.38,3,
6171,2016,全日本大学選手権大会,13,m1x,予選A組,2,宇治川 直輝(島根大学),01:58.16,03:59.54,06:00.55,08:07.88,4,
6172,2016,全日本大学選手権大会,13,m1x,予選A組,4,本池 遼太郎(松山大学),01:53.23,03:56.11,06:02.04,08:10.76,5,
6173,2016,全日本大学選手権大会,13,m1x,予選A組,6,永尾 優行(西南学院大学),01:52.63,03:59.29,06:13.45,08:29.85,6,
6174,2016,全日本大学選手権大会,14,m1x,予選B組,1,阿部 正典(同志社大学),01:47.56,03:41.97,05:40.61,07:36.59,1,→Semi-Final
6175,2016,全日本大学選手権大会,14,m1x,予選B組,6,山本 隆太(九州大学),01:53.35,03:50.44,05:48.62,07:42.02,2,
6176,2016,全日本大学選手権大会,14,m1x,予選B組,3,能勢 昂尚(大阪大学),01:54.49,03:54.90,05:58.75,07:57.72,3,
6177,2016,全日本大学選手権大会,14,m1x,予選B組,2,今岡 佑(大阪府立大学),01:57.19,03:58.87,06:03.44,08:05.13,4,
6178,2016,全日本大学選手権大会,14,m1x,予選B組,5,田中 楓聖(追手門学院大学),01:55.72,04:00.88,06:09.06,08:18.04,5,
6179,2016,全日本大学選手権大会,14,m1x,予選B組,4,萩野 皓介(中央大学理工学部),01:58.03,04:05.34,06:19.56,08:34.24,6,
6180,2016,全日本大学選手権大会,15,m1x,予選C組,6,古米 峻知(日本大学),01:47.72,03:38.08,05:30.75,07:24.93,1,→Semi-Final
6181,2016,全日本大学選手権大会,15,m1x,予選C組,4,石渡 達哉(慶應義塾大学),01:51.05,03:46.68,05:41.80,07:42.50,2,
6182,2016,全日本大学選手権大会,15,m1x,予選C組,2,飯村 匠(立教大学),01:49.53,03:45.68,05:45.50,07:47.44,3,
6183,2016,全日本大学選手権大会,15,m1x,予選C組,1,福中 浩人(鳥取大学),01:55.16,03:56.12,06:20.28,07:54.33,4,
6184,2016,全日本大学選手権大会,15,m1x,予選C組,3,遠藤 寛玄(茨城大学),01:52.25,03:51.11,05:55.06,07:55.87,5,
6185,2016,全日本大学選手権大会,15,m1x,予選C組,5,深野 佑眞(青山学院大学),01:59.25,04:09.20,05:55.88,08:29.10,6,
6186,2016,全日本大学選手権大会,16,m1x,予選D組,5,中村 智哉(明治大学),01:48.15,03:37.10,05:27.48,07:18.13,1,→Semi-Final
6187,2016,全日本大学選手権大会,16,m1x,予選D組,6,本間 光夫(仙台大学),01:47.84,03:37.43,05:29.75,07:22.47,2,
6188,2016,全日本大学選手権大会,16,m1x,予選D組,1,野口 皓平(広島大学),01:45.85,03:36.52,05:29.04,07:23.93,3,
6189,2016,全日本大学選手権大会,16,m1x,予選D組,2,徳森 優太(岐阜経済大学),01:47.00,03:43.02,05:47.07,07:52.89,4,
6190,2016,全日本大学選手権大会,16,m1x,予選D組,4,村田 慎吾(早稲田大学理工漕艇部),01:56.48,03:59.80,06:04.87,08:07.37,5,
6191,2016,全日本大学選手権大会,16,m1x,予選D組,3,斉藤 渉(東京海洋大学),01:57.00,04:01.01,06:07.78,08:08.81,6,
6192,2016,全日本大学選手権大会,17,m1x,予選E組,6,影山 宏次郎(富山国際大学),01:47.79,03:42.94,05:41.25,07:36.29,1,→Semi-Final
6193,2016,全日本大学選手権大会,17,m1x,予選E組,3,宮本 諒太(東海大学),01:48.62,03:45.55,05:45.39,07:38.40,2,
6194,2016,全日本大学選手権大会,17,m1x,予選E組,2,三浦 圭祐(愛媛大学),01:50.19,03:50.44,05:53.77,07:51.18,3,
6195,2016,全日本大学選手権大会,17,m1x,予選E組,4,山崎 颯太(東京農業大学網走),01:46.74,03:44.74,05:49.12,07:52.12,4,
6196,2016,全日本大学選手権大会,17,m1x,予選E組,5,岡田 将俊(大阪工業大学),01:54.78,03:53.58,05:56.32,07:53.88,5,
6197,2016,全日本大学選手権大会,17,m1x,予選E組,1,加藤 正樹(日本医科大学),01:57.35,03:57.59,05:59.57,07:58.85,6,
6198,2016,全日本大学選手権大会,18,m1x,予選F組,1,松垣 開土(東京大学),01:48.01,03:40.50,05:35.85,07:28.97,1,→Semi-Final
6199,2016,全日本大学選手権大会,18,m1x,予選F組,3,田畑 将太郎(中央大学),01:47.39,03:43.68,05:44.87,07:40.96,2,
6200,2016,全日本大学選手権大会,18,m1x,予選F組,2,相川 俊平(学習院大学),01:49.14,03:46.01,05:48.22,07:46.62,3,
6201,2016,全日本大学選手権大会,18,m1x,予選F組,5,田中 浩太郎(東京外国語大学),01:50.63,03:49.62,05:51.62,07:53.35,4,
6202,2016,全日本大学選手権大会,18,m1x,予選F組,4,伊藤 拓(秋田大学),01:48.60,03:49.31,05:58.28,08:09.36,5,
6203,2016,全日本大学選手権大会,18,m1x,予選F組,6,立石 将也(岡山大学),01:58.07,04:03.36,06:12.99,08:21.67,6,
6204,2016,全日本大学選手権大会,19,m1x,予選G組,1,山本 学人(日本体育大学),01:51.78,03:44.29,05:39.23,07:32.93,1,→Semi-Final
6205,2016,全日本大学選手権大会,19,m1x,予選G組,5,中村 匠吾(法政大学),01:51.10,03:45.44,05:42.51,07:38.66,2,
6206,2016,全日本大学選手権大会,19,m1x,予選G組,2,井上 裕達(東京工業大学),01:49.56,03:44.59,05:44.55,07:45.73,3,
6207,2016,全日本大学選手権大会,19,m1x,予選G組,6,有田 光佑(早稲田大学),01:51.98,03:51.00,05:50.76,07:47.27,4,
6208,2016,全日本大学選手権大会,19,m1x,予選G組,3,鈴木 洋輔(九州工業大学),01:48.09,03:44.98,05:49.37,07:51.10,5,
6209,2016,全日本大学選手権大会,19,m1x,予選G組,4,仲 清峻(筑波大学),,,,,,途中棄権
6210,2016,全日本大学選手権大会,20,m1x,予選H組,5,斎藤 慶太郎(東北大学),01:45.10,03:36.96,05:35.99,07:35.17,1,→Semi-Final
6211,2016,全日本大学選手権大会,20,m1x,予選H組,2,東 遼平(東京経済大学),01:49.80,03:46.96,05:48.26,07:42.16,2,
6212,2016,全日本大学選手権大会,20,m1x,予選H組,1,福田 将(立命館大学),01:51.24,03:49.30,05:48.67,07:42.38,3,
6213,2016,全日本大学選手権大会,20,m1x,予選H組,4,久富 一史(一橋大学),01:46.61,03:45.96,05:52.97,07:57.14,4,
6214,2016,全日本大学選手権大会,20,m1x,予選H組,3,松浦 俊(山口大学),01:53.81,03:53.48,05:58.13,08:00.13,5,
6215,2016,全日本大学選手権大会,20,m1x,予選H組,6,,,,,,,
6216,2016,全日本大学選手権大会,73,m1x,敗復A組,3,福田 将(立命館大学),01:49.84,03:45.32,05:42.83,07:40.31,1,→Semi-Final
6217,2016,全日本大学選手権大会,73,m1x,敗復A組,4,石渡 達哉(慶應義塾大学),01:52.38,03:50.01,05:50.24,07:50.12,2,
6218,2016,全日本大学選手権大会,73,m1x,敗復A組,2,久富 一史(一橋大学),01:49.98,03:48.68,05:53.34,07:53.96,3,
6219,2016,全日本大学選手権大会,73,m1x,敗復A組,5,能勢 昂尚(大阪大学),01:54.31,03:55.10,05:58.34,07:59.06,4,
6220,2016,全日本大学選手権大会,73,m1x,敗復A組,1,,,,,,,
6221,2016,全日本大学選手権大会,73,m1x,敗復A組,6,,,,,,,
6222,2016,全日本大学選手権大会,74,m1x,敗復B組,4,井上 裕達(東京工業大学),01:50.62,03:44.34,05:41.85,07:36.36,1,→Semi-Final
6223,2016,全日本大学選手権大会,74,m1x,敗復B組,3,東 遼平(東京経済大学),01:50.84,03:47.10,05:46.66,07:37.11,2,
6224,2016,全日本大学選手権大会,74,m1x,敗復B組,5,加藤 正樹(日本医科大学),01:53.96,03:52.80,05:55.98,07:55.49,3,
6225,2016,全日本大学選手権大会,74,m1x,敗復B組,2,遠藤 寛玄(茨城大学),01:51.63,03:52.32,05:56.23,07:58.09,4,
6226,2016,全日本大学選手権大会,74,m1x,敗復B組,1,,,,,,,
6227,2016,全日本大学選手権大会,74,m1x,敗復B組,6,,,,,,,
6228,2016,全日本大学選手権大会,75,m1x,敗復C組,4,相川 俊平(学習院大学),01:47.38,03:44.68,05:43.82,07:38.74,1,→Semi-Final
6229,2016,全日本大学選手権大会,75,m1x,敗復C組,3,山本 隆太(九州大学),01:52.89,03:51.84,05:49.31,07:40.92,2,
6230,2016,全日本大学選手権大会,75,m1x,敗復C組,2,福中 浩人(鳥取大学),01:57.16,03:58.64,05:59.17,07:53.57,3,
6231,2016,全日本大学選手権大会,75,m1x,敗復C組,5,松浦 俊(山口大学),01:51.67,03:50.27,05:52.86,07:54.22,4,
6232,2016,全日本大学選手権大会,75,m1x,敗復C組,1,萩野 皓介(中央大学理工学部),01:57.82,04:06.94,06:18.77,08:31.84,5,
6233,2016,全日本大学選手権大会,75,m1x,敗復C組,6,,,,,,,
6234,2016,全日本大学選手権大会,76,m1x,敗復D組,3,田畑 将太郎(中央大学),01:47.58,03:44.07,05:43.02,07:40.32,1,→Semi-Final
6235,2016,全日本大学選手権大会,76,m1x,敗復D組,4,坂元 奎太(熊本学園大学),01:50.88,03:48.29,05:49.22,07:49.58,2,
6236,2016,全日本大学選手権大会,76,m1x,敗復D組,5,今岡 佑(大阪府立大学),01:59.09,03:59.88,06:00.50,07:59.13,3,
6237,2016,全日本大学選手権大会,76,m1x,敗復D組,2,岡田 将俊(大阪工業大学),01:55.46,03:57.56,05:59.19,07:59.38,4,
6238,2016,全日本大学選手権大会,76,m1x,敗復D組,1,永尾 優行(西南学院大学),01:58.86,04:03.00,06:10.54,08:23.09,5,
6239,2016,全日本大学選手権大会,76,m1x,敗復D組,6,,,,,,,
6240,2016,全日本大学選手権大会,77,m1x,敗復E組,3,中村 匠吾(法政大学),01:50.65,03:47.74,05:47.05,07:44.73,1,→Semi-Final
6241,2016,全日本大学選手権大会,77,m1x,敗復E組,4,有田 光佑(早稲田大学),01:50.86,03:54.09,05:57.19,07:57.57,2,
6242,2016,全日本大学選手権大会,77,m1x,敗復E組,2,田中 浩太郎(東京外国語大学),01:52.89,03:55.89,06:02.44,08:07.25,3,
6243,2016,全日本大学選手権大会,77,m1x,敗復E組,5,村田 慎吾(早稲田大学理工漕艇部),01:57.11,04:00.25,06:07.69,08:11.30,4,
6244,2016,全日本大学選手権大会,77,m1x,敗復E組,1,深野 佑眞(青山学院大学),02:01.46,04:12.25,06:24.22,08:33.28,5,
6245,2016,全日本大学選手権大会,77,m1x,敗復E組,6,,,,,,,
6246,2016,全日本大学選手権大会,78,m1x,敗復F組,3,宮本 諒太(東海大学),01:52.68,03:50.66,05:50.31,07:48.06,1,→Semi-Final
6247,2016,全日本大学選手権大会,78,m1x,敗復F組,4,飯村 匠(立教大学),01:49.83,03:46.94,05:46.28,07:48.40,2,
6248,2016,全日本大学選手権大会,78,m1x,敗復F組,2,徳森 優太(岐阜経済大学),01:48.35,03:46.34,05:52.15,07:59.71,3,
6249,2016,全日本大学選手権大会,78,m1x,敗復F組,5,宇治川 直輝(島根大学),01:57.79,04:00.50,06:04.13,08:03.92,4,
6250,2016,全日本大学選手権大会,78,m1x,敗復F組,1,立石 将也(岡山大学),01:57.54,04:02.50,06:12.48,08:19.21,5,
6251,2016,全日本大学選手権大会,78,m1x,敗復F組,6,,,,,,,
6252,2016,全日本大学選手権大会,79,m1x,敗復G組,3,野口 皓平(広島大学),01:47.46,03:42.03,05:37.51,07:33.35,1,→Semi-Final
6253,2016,全日本大学選手権大会,79,m1x,敗復G組,2,山崎 颯太(東京農業大学網走),01:51.09,03:49.59,05:45.97,07:47.70,2,
6254,2016,全日本大学選手権大会,79,m1x,敗復G組,4,齋木 怜央(龍谷大学),01:47.97,03:49.89,05:57.68,08:02.44,3,
6255,2016,全日本大学選手権大会,79,m1x,敗復G組,5,斉藤 渉(東京海洋大学),01:57.58,04:02.14,06:10.58,08:15.47,4,
6256,2016,全日本大学選手権大会,79,m1x,敗復G組,1,田中 楓聖(追手門学院大学),01:56.05,04:03.53,06:15.19,08:25.17,5,
6257,2016,全日本大学選手権大会,79,m1x,敗復G組,6,,,,,,,
6258,2016,全日本大学選手権大会,80,m1x,敗復H組,3,本間 光夫(仙台大学),01:48.18,03:41.73,05:38.96,07:36.34,1,→Semi-Final
6259,2016,全日本大学選手権大会,80,m1x,敗復H組,2,三浦 圭祐(愛媛大学),01:49.97,03:51.75,05:53.86,07:54.22,2,
6260,2016,全日本大学選手権大会,80,m1x,敗復H組,4,鈴木 洋輔(九州工業大学),01:50.36,03:52.18,05:57.26,08:00.31,3,
6261,2016,全日本大学選手権大会,80,m1x,敗復H組,1,本池 遼太郎(松山大学),01:54.71,03:56.09,06:01.58,08:04.91,4,
6262,2016,全日本大学選手権大会,80,m1x,敗復H組,5,伊藤 拓(秋田大学),01:52.09,03:55.48,05:59.86,08:06.16,5,
6263,2016,全日本大学選手権大会,80,m1x,敗復H組,6,,,,,,,
6264,2016,全日本大学選手権大会,137,m1x,準決A組,3,中村 智哉(明治大学),01:49.48,03:43.18,05:40.63,07:40.87,1,→Final A
6265,2016,全日本大学選手権大会,137,m1x,準決A組,4,坂田 健(熊本大学),01:51.48,03:49.29,05:48.41,07:47.62,2,→Final B
6266,2016,全日本大学選手権大会,137,m1x,準決A組,5,福田 将(立命館大学),01:52.34,03:51.20,05:51.72,07:51.20,3,
6267,2016,全日本大学選手権大会,137,m1x,準決A組,2,相川 俊平(学習院大学),01:51.82,03:52.86,05:57.03,08:01.53,4,
6268,2016,全日本大学選手権大会,137,m1x,準決A組,1,,,,,,,
6269,2016,全日本大学選手権大会,137,m1x,準決A組,6,,,,,,,
6270,2016,全日本大学選手権大会,138,m1x,準決B組,3,古米 峻知(日本大学),01:48.88,03:43.81,05:38.43,07:38.08,1,→Final A
6271,2016,全日本大学選手権大会,138,m1x,準決B組,4,阿部 正典(同志社大学),01:48.73,03:46.76,05:47.59,07:47.61,2,→Final B
6272,2016,全日本大学選手権大会,138,m1x,準決B組,5,田畑 将太郎(中央大学),01:49.05,03:50.52,05:51.93,07:51.43,3,
6273,2016,全日本大学選手権大会,138,m1x,準決B組,2,井上 裕達(東京工業大学),01:53.06,03:52.55,05:53.24,07:53.95,4,
6274,2016,全日本大学選手権大会,138,m1x,準決B組,1,,,,,,,
6275,2016,全日本大学選手権大会,138,m1x,準決B組,6,,,,,,,
6276,2016,全日本大学選手権大会,139,m1x,準決C組,3,松垣 開土(東京大学),01:49.95,03:46.82,05:45.44,07:43.32,1,→Final A
6277,2016,全日本大学選手権大会,139,m1x,準決C組,2,本間 光夫(仙台大学),01:51.35,03:45.95,05:45.92,07:45.59,2,→Final B
6278,2016,全日本大学選手権大会,139,m1x,準決C組,5,中村 匠吾(法政大学),01:54.08,03:52.71,05:57.65,08:00.30,3,
6279,2016,全日本大学選手権大会,139,m1x,準決C組,4,影山 宏次郎(富山国際大学),01:52.24,03:54.08,06:02.21,08:08.95,4,
6280,2016,全日本大学選手権大会,139,m1x,準決C組,1,,,,,,,
6281,2016,全日本大学選手権大会,139,m1x,準決C組,6,,,,,,,
6282,2016,全日本大学選手権大会,140,m1x,準決D組,2,野口 皓平(広島大学),01:51.60,03:46.00,05:43.67,07:41.65,1,→Final A
6283,2016,全日本大学選手権大会,140,m1x,準決D組,4,斎藤 慶太郎(東北大学),01:52.56,03:47.67,05:48.19,07:48.85,2,→Final B
6284,2016,全日本大学選手権大会,140,m1x,準決D組,3,山本 学人(日本体育大学),01:52.23,03:52.02,05:59.84,08:01.66,3,
6285,2016,全日本大学選手権大会,140,m1x,準決D組,5,宮本 諒太(東海大学),01:55.92,04:00.26,06:09.35,08:08.78,4,
6286,2016,全日本大学選手権大会,140,m1x,準決D組,1,,,,,,,
6287,2016,全日本大学選手権大会,140,m1x,準決D組,6,,,,,,,
6288,2016,全日本大学選手権大会,182,m1x,順決,5,斎藤 慶太郎(東北大学),01:49.71,03:43.66,05:39.83,07:35.41,1,
6289,2016,全日本大学選手権大会,182,m1x,順決,3,本間 光夫(仙台大学),01:49.42,03:43.92,05:40.72,07:37.04,2,
6290,2016,全日本大学選手権大会,182,m1x,順決,4,阿部 正典(同志社大学),01:50.27,03:45.80,05:45.72,07:44.86,3,
6291,2016,全日本大学選手権大会,182,m1x,順決,2,坂田 健(熊本大学),01:50.97,03:47.37,05:48.47,07:52.58,4,
6292,2016,全日本大学選手権大会,182,m1x,順決,1,,,,,,,
6293,2016,全日本大学選手権大会,182,m1x,順決,6,,,,,,,
6294,2016,全日本大学選手権大会,194,m1x,決勝,3,古米 峻知(日本大学),01:49.07,03:41.80,05:35.23,07:26.43,1,
6295,2016,全日本大学選手権大会,194,m1x,決勝,2,野口 皓平(広島大学),01:47.93,03:41.55,05:37.20,07:31.20,2,
6296,2016,全日本大学選手権大会,194,m1x,決勝,4,中村 智哉(明治大学),01:50.30,03:43.65,05:39.56,07:33.80,3,
6297,2016,全日本大学選手権大会,194,m1x,決勝,5,松垣 開土(東京大学),01:50.51,03:47.31,05:44.25,07:36.58,4,
6298,2016,全日本大学選手権大会,194,m1x,決勝,1,,,,,,,
6299,2016,全日本大学選手権大会,194,m1x,決勝,6,,,,,,,
6300,2016,全日本大学選手権大会,7,w1x,予選A組,4,染矢 希実(関西大学),01:59.46,04:05.94,06:11.22,08:23.44,1,→Semi-Final
6301,2016,全日本大学選手権大会,7,w1x,予選A組,2,田中 香(九州大学),02:06.50,04:12.94,06:19.49,08:25.81,2,
6302,2016,全日本大学選手権大会,7,w1x,予選A組,6,石井 玲佳(名古屋大学),02:00.10,04:09.59,06:19.73,08:29.15,3,
6303,2016,全日本大学選手権大会,7,w1x,予選A組,1,春山 和希(北海道大学),01:58.68,04:04.78,06:16.17,08:31.69,4,
6304,2016,全日本大学選手権大会,7,w1x,予選A組,3,高梨 理紗子(東北大学),02:01.57,04:10.40,06:22.59,08:33.21,5,
6305,2016,全日本大学選手権大会,7,w1x,予選A組,5,高田 萌香(滋賀大学経済学部),02:05.28,04:16.01,06:26.59,08:35.59,6,
6306,2016,全日本大学選手権大会,8,w1x,予選B組,3,大西 花歩(龍谷大学),01:55.47,03:57.17,06:02.70,08:03.88,1,→Semi-Final
6307,2016,全日本大学選手権大会,8,w1x,予選B組,2,南 菜月(早稲田大学),01:59.05,03:59.74,06:04.43,08:10.75,2,
6308,2016,全日本大学選手権大会,8,w1x,予選B組,1,柴田 知実(筑波大学),01:58.78,04:02.79,06:10.14,08:15.81,3,
6309,2016,全日本大学選手権大会,8,w1x,予選B組,5,芝崎 佐和子(慶應義塾大学),02:01.20,04:06.81,06:15.08,08:23.24,4,
6310,2016,全日本大学選手権大会,8,w1x,予選B組,4,上田 千尋(熊本大学),01:58.12,04:03.59,06:15.28,08:26.61,5,
6311,2016,全日本大学選手権大会,8,w1x,予選B組,6,奥泉 楓(金沢大学),02:01.59,04:08.75,06:20.91,08:32.78,6,
6312,2016,全日本大学選手権大会,9,w1x,予選C組,3,角谷 真緒(立教大学),01:55.10,03:57.44,06:02.45,08:09.57,1,→Semi-Final
6313,2016,全日本大学選手権大会,9,w1x,予選C組,1,亀井 恵利沙(中央大学),01:55.50,04:02.14,06:13.89,08:23.20,2,
6314,2016,全日本大学選手権大会,9,w1x,予選C組,2,木戸 ひかり(立命館大学),02:02.93,04:14.06,06:25.39,08:35.68,3,
6315,2016,全日本大学選手権大会,9,w1x,予選C組,4,高田 有理奈(関西学院大学),02:01.37,04:12.78,06:27.04,08:41.71,4,
6316,2016,全日本大学選手権大会,9,w1x,予選C組,5,恩田 栞奈(防衛大学校),02:03.37,04:15.75,06:31.85,08:45.41,5,
6317,2016,全日本大学選手権大会,9,w1x,予選C組,6,,,,,,,
6318,2016,全日本大学選手権大会,10,w1x,予選D組,1,吉田 結友(富山国際大学),02:01.07,04:06.11,06:30.39,08:47.27,1,→Semi-Final
6319,2016,全日本大学選手権大会,10,w1x,予選D組,3,小髙 渚(一橋大学),02:06.27,04:23.76,06:44.53,09:00.63,2,
6320,2016,全日本大学選手権大会,10,w1x,予選D組,5,吉田 春香(大阪府立大学),02:16.77,04:34.96,06:53.41,09:06.52,3,
6321,2016,全日本大学選手権大会,10,w1x,予選D組,2,岡田 愛(鳥取大学),02:10.63,04:30.48,06:54.40,09:12.90,4,
6322,2016,全日本大学選手権大会,10,w1x,予選D組,4,藤巻 奈美(日本女子体育大学),02:13.88,04:33.28,06:57.63,09:14.93,5,
6323,2016,全日本大学選手権大会,10,w1x,予選D組,6,,,,,,,
6324,2016,全日本大学選手権大会,11,w1x,予選E組,1,則近 涼子(鹿屋体育大学),01:59.41,04:06.40,06:17.31,08:27.73,1,→Semi-Final
6325,2016,全日本大学選手権大会,11,w1x,予選E組,2,阿野 友里乃(東京経済大学),02:10.20,04:09.31,06:22.74,08:33.46,2,
6326,2016,全日本大学選手権大会,11,w1x,予選E組,3,川崎 あかり(日本体育大学),02:01.51,04:14.98,06:27.44,08:40.21,3,
6327,2016,全日本大学選手権大会,11,w1x,予選E組,4,市川 麻耶(茨城大学),02:03.87,04:13.81,06:28.66,08:41.92,4,
6328,2016,全日本大学選手権大会,11,w1x,予選E組,5,中村 希美(岐阜経済大学),02:04.54,04:30.07,06:50.49,09:12.79,5,
6329,2016,全日本大学選手権大会,11,w1x,予選E組,6,,,,,,,
6330,2016,全日本大学選手権大会,12,w1x,予選F組,2,高島 美晴(明治大学),01:56.26,03:58.82,06:06.30,08:10.72,1,→Semi-Final
6331,2016,全日本大学選手権大会,12,w1x,予選F組,1,小佐野 萌子(法政大学),02:01.68,04:09.24,06:17.17,08:25.22,2,
6332,2016,全日本大学選手権大会,12,w1x,予選F組,3,村瀬 華奈(名古屋工業大学),02:00.02,04:09.89,06:21.70,08:30.82,3,
6333,2016,全日本大学選手権大会,12,w1x,予選F組,5,湯本 琴乃(新潟大学),02:04.90,04:18.70,06:36.28,08:53.57,4,
6334,2016,全日本大学選手権大会,12,w1x,予選F組,4,中澤 紗(共立女子大学),02:03.18,04:19.30,06:43.11,09:04.40,5,
6335,2016,全日本大学選手権大会,12,w1x,予選F組,6,,,,,,,
6336,2016,全日本大学選手権大会,68,w1x,敗復A組,3,小佐野 萌子(法政大学),02:04.91,04:14.94,06:26.22,08:35.65,1,→Semi-Final
6337,2016,全日本大学選手権大会,68,w1x,敗復A組,4,田中 香(九州大学),02:10.47,04:21.98,06:32.63,08:45.20,2,→Semi-Final
6338,2016,全日本大学選手権大会,68,w1x,敗復A組,2,木戸 ひかり(立命館大学),02:06.18,04:18.84,06:34.81,08:52.05,3,
6339,2016,全日本大学選手権大会,68,w1x,敗復A組,5,川崎 あかり(日本体育大学),02:08.13,04:22.69,06:41.13,09:02.05,4,
6340,2016,全日本大学選手権大会,68,w1x,敗復A組,1,岡田 愛(鳥取大学),02:14.53,04:37.19,07:03.94,09:25.57,5,
6341,2016,全日本大学選手権大会,68,w1x,敗復A組,6,藤巻 奈美(日本女子体育大学),02:17.95,04:41.18,07:06.65,09:27.84,6,
6342,2016,全日本大学選手権大会,69,w1x,敗復B組,3,芝崎 佐和子(慶應義塾大学),02:07.51,04:21.12,06:34.27,08:46.02,1,→Semi-Final
6343,2016,全日本大学選手権大会,69,w1x,敗復B組,4,上田 千尋(熊本大学),02:03.90,04:16.74,06:31.45,08:48.29,2,→Semi-Final
6344,2016,全日本大学選手権大会,69,w1x,敗復B組,5,高田 有理奈(関西学院大学),02:04.86,04:20.01,06:36.11,08:54.38,3,
