,year,tournament_name,race_number,boat_type,section_code,lane,team,500m,1000m,1500m,2000m,order,qualify
214,2000,intercollege,20,m2x,予選B組,6,東北大学,01:57.15,03:57.86,05:59.85,08:03.55,5,
215,2000,intercollege,20,m2x,予選B組,2,島根大学,02:00.01,04:07.47,06:15.94,08:22.63,6,
216,2000,intercollege,21,m2x,予選C組,1,日本体育大学,01:46.98,03:37.24,05:28.77,07:20.14,1,->Semi-Final
217,2000,intercollege,21,m2x,予選C組,2,立命館大学,01:45.32,03:36.25,05:31.48,07:29.08,2,
218,2000,intercollege,21,m2x,予選C組,5,日本医科大学,01:53.57,03:47.02,05:44.13,07:41.86,3,
219,2000,intercollege,21,m2x,予選C組,3,新潟大学,01:57.62,04:01.07,06:07.65,08:10.97,4,
220,2000,intercollege,21,m2x,予選C組,4,東京外国語大学,02:09.00,04:18.79,06:34.63,08:44.69,5,
221,2000,intercollege,21,m2x,予選C組,6,名古屋大学,02:11.86,04:27.46,06:46.23,09:03.06,6,
222,2000,intercollege,22,m2x,予選D組,3,日本大学,01:42.17,03:31.40,05:22.58,07:17.92,1,->Semi-Final
223,2000,intercollege,22,m2x,予選D組,6,鹿屋体育大学,01:49.71,03:44.95,05:42.59,07:40.87,2,
224,2000,intercollege,22,m2x,予選D組,5,金沢大学,01:52.55,03:50.72,05:50.70,07:50.50,3,
225,2000,intercollege,22,m2x,予選D組,1,一橋大学,01:49.92,03:45.25,05:48.00,07:50.87,4,
226,2000,intercollege,22,m2x,予選D組,2,静岡大学,01:54.77,03:54.10,05:55.15,07:57.82,5,
227,2000,intercollege,22,m2x,予選D組,4,甲南大学,01:55.63,03:59.15,06:06.66,08:15.41,6,
228,2000,intercollege,23,m2x,予選E組,4,東京経済大学,01:53.46,03:49.01,05:46.54,07:45.50,1,->Semi-Final
229,2000,intercollege,23,m2x,予選E組,1,立教大学,01:52.18,03:51.19,05:50.54,07:51.86,2,
230,2000,intercollege,23,m2x,予選E組,2,青山学院大学,01:58.27,03:58.95,06:00.77,07:57.66,3,
231,2000,intercollege,23,m2x,予選E組,3,東京都立大学,01:54.61,03:54.66,05:57.85,08:00.14,4,
232,2000,intercollege,23,m2x,予選E組,5,成城大学,01:59.21,04:00.60,06:04.88,08:08.49,5,
233,2000,intercollege,23,m2x,予選E組,6,東京大学,01:57.78,04:00.10,06:05.58,08:09.23,6,
234,2000,intercollege,24,m2x,予選F組,4,明治大学,01:44.69,03:38.24,05:30.52,07:22.46,1,->Semi-Final
