,year,tournament_name,race_number,boat_type,section_code,lane,team,500m,1000m,1500m,2000m,order,qualify
247,2011,全日本大学選手権大会,155,m2x,準決D組,2,東京外国語大学,104.59,217.3,333.27,447.36,2,→Final B
248,2011,全日本大学選手権大会,155,m2x,準決D組,4,富山国際大学,105.66,220,334.25,450.08,3,
249,2011,全日本大学選手権大会,155,m2x,準決D組,5,東京大学,110.31,230.1,352.07,472.49,4,
250,2011,全日本大学選手権大会,155,m2x,準決D組,1,,0,0,0,0,,
251,2011,全日本大学選手権大会,155,m2x,準決D組,6,,0,0,0,0,,
252,2011,全日本大学選手権大会,187,m2x,順決,5,東京海洋大学,103.09,213.26,327.97,434.13,1,
253,2011,全日本大学選手権大会,187,m2x,順決,4,東京外国語大学,102.42,210.54,326.2,434.66,2,
254,2011,全日本大学選手権大会,187,m2x,順決,2,仙台大学,105.02,214.34,331.04,443,3,
255,2011,全日本大学選手権大会,187,m2x,順決,3,筑波大学,101.99,212.74,330.07,445,4,
256,2011,全日本大学選手権大会,187,m2x,順決,1,,0,0,0,0,,
257,2011,全日本大学選手権大会,187,m2x,順決,6,,0,0,0,0,,
258,2011,全日本大学選手権大会,197,m2x,決勝,3,立命館大学,101.97,211.21,319.93,427.2,1,
259,2011,全日本大学選手権大会,197,m2x,決勝,5,東京経済大学,103.22,211.38,319.03,429.79,2,
260,2011,全日本大学選手権大会,197,m2x,決勝,4,龍谷大学,108.71,216.44,323.87,431.1,3,
