,year,tournament_name,race_number,boat_type,section_code,lane,team,500m,1000m,1500m,2000m,order,qualify
216,2013,freshman,74,m2x,敗復E組,3,千葉大学,01:52.57,03:48.20,05:46.79,07:44.51,1,→Semi-Final
217,2013,freshman,74,m2x,敗復E組,4,今治西高校A,01:46.27,03:45.39,05:46.14,07:44.96,2,
218,2013,freshman,74,m2x,敗復E組,2,小樽商科大学,01:51.57,03:50.67,05:57.39,08:05.58,3,
219,2013,freshman,74,m2x,敗復E組,5,一橋大学A,01:57.56,04:12.27,06:20.90,08:31.13,4,
220,2013,freshman,74,m2x,敗復E組,1,,,,,,,
221,2013,freshman,74,m2x,敗復E組,6,,,,,,,
222,2013,freshman,75,m2x,敗復F組,3,愛媛大学,01:49.93,03:45.40,05:43.51,07:40.21,1,→Semi-Final
223,2013,freshman,75,m2x,敗復F組,4,関西学院大学,01:53.31,03:52.44,05:54.63,07:58.84,2,
224,2013,freshman,75,m2x,敗復F組,2,東京海洋大学,01:56.61,03:58.85,06:05.17,08:09.79,3,
225,2013,freshman,75,m2x,敗復F組,5,九州大学A,02:02.15,04:05.79,06:13.40,08:24.09,4,
226,2013,freshman,75,m2x,敗復F組,1,,,,,,,
227,2013,freshman,75,m2x,敗復F組,6,,,,,,,
228,2013,freshman,76,m2x,敗復G組,3,立教大学A,01:51.41,03:43.80,05:39.11,07:36.50,1,→Semi-Final
229,2013,freshman,76,m2x,敗復G組,4,慶應義塾大学A,01:50.55,03:48.32,05:51.37,07:54.43,2,
230,2013,freshman,76,m2x,敗復G組,2,首都大学東京,01:57.45,03:56.54,05:57.77,07:56.84,3,
231,2013,freshman,76,m2x,敗復G組,5,新潟大学B,01:59.68,04:05.12,06:16.51,08:25.72,4,
232,2013,freshman,76,m2x,敗復G組,1,鹿児島大学,02:22.74,04:48.72,07:16.04,09:39.00,5,
233,2013,freshman,76,m2x,敗復G組,6,,,,,,,
234,2013,freshman,77,m2x,敗復H組,3,立命館大学,01:50.90,03:45.37,05:42.41,07:37.48,1,→Semi-Final
235,2013,freshman,77,m2x,敗復H組,4,明治大学,01:57.81,03:57.60,05:57.18,07:55.64,2,
236,2013,freshman,77,m2x,敗復H組,2,金沢大学,01:56.13,03:57.80,06:02.11,08:01.91,3,
237,2013,freshman,77,m2x,敗復H組,5,成蹊大学B,02:06.61,04:13.39,06:20.01,08:20.85,4,
238,2013,freshman,77,m2x,敗復H組,1,名古屋大学C,02:05.78,04:12.38,06:25.49,08:33.97,5,
239,2013,freshman,77,m2x,敗復H組,6,,,,,,,
240,2013,freshman,78,m2x,敗復I組,3,東海大学,01:47.41,03:44.34,05:44.66,07:41.71,1,→Semi-Final
241,2013,freshman,78,m2x,敗復I組,2,東京医科歯科大学,01:58.12,03:58.34,06:03.43,08:01.74,2,
242,2013,freshman,78,m2x,敗復I組,4,清風高校,01:58.52,04:01.55,06:00.34,08:03.09,3,
243,2013,freshman,78,m2x,敗復I組,1,今治西高校C,02:01.91,04:14.65,06:28.43,08:40.20,4,
244,2013,freshman,78,m2x,敗復I組,5,名古屋大学B,02:12.58,04:27.93,06:43.21,08:55.58,5,
245,2013,freshman,78,m2x,敗復I組,6,,,,,,,
246,2013,freshman,79,m2x,敗復J組,3,富山国際大学A,01:46.69,03:42.05,05:40.58,07:35.03,1,→Semi-Final
247,2013,freshman,79,m2x,敗復J組,4,慶應義塾大学B,01:53.40,03:52.69,05:54.91,07:56.13,2,
248,2013,freshman,79,m2x,敗復J組,2,慶應義塾大学C,01:54.60,03:57.62,06:00.31,08:03.65,3,
249,2013,freshman,79,m2x,敗復J組,1,立教大学B,02:03.29,04:13.51,06:24.65,08:32.42,4,
250,2013,freshman,79,m2x,敗復J組,5,一橋大学C,02:06.60,04:19.25,06:32.25,08:40.68,5,
251,2013,freshman,79,m2x,敗復J組,6,,,,,,,
252,2013,freshman,104,m2x,準決A組,3,吉田高校,01:36.83,03:23.10,05:10.83,06:58.79,1,→Final A
253,2013,freshman,104,m2x,準決A組,1,愛媛大学,01:44.07,03:33.58,05:21.00,07:06.71,2,→Final B
254,2013,freshman,104,m2x,準決A組,5,立命館大学,01:44.40,03:33.76,05:20.79,07:07.36,3,
255,2013,freshman,104,m2x,準決A組,4,山田高校B,01:46.83,03:35.41,05:23.28,07:07.77,4,
256,2013,freshman,104,m2x,準決A組,2,米子東高校,01:47.50,03:38.67,05:29.88,07:19.68,5,
257,2013,freshman,104,m2x,準決A組,6,,,,,,,
258,2013,freshman,105,m2x,準決B組,3,関西高校,01:37.39,03:21.25,05:07.47,06:56.72,1,→Final A
259,2013,freshman,105,m2x,準決B組,5,立教大学A,01:42.76,03:29.46,05:17.11,07:04.01,2,→Final B
260,2013,freshman,105,m2x,準決B組,4,中央大学,01:40.81,03:28.01,05:25.98,07:13.72,3,
261,2013,freshman,105,m2x,準決B組,2,仙台大学,01:43.06,03:32.51,05:23.59,07:15.71,4,
262,2013,freshman,105,m2x,準決B組,1,茨城大学,01:46.34,03:42.69,05:39.66,07:37.63,5,
263,2013,freshman,105,m2x,準決B組,6,,,,,,,
264,2013,freshman,106,m2x,準決C組,3,山田高校A,01:39.04,03:23.74,05:11.75,07:00.78,1,→Final A
